gene,fg_score,fg_rank,between_variance,within_variance,permutation_p_value,bh_fdr,bh_fdr_005,bh_fdr_001,in_locked_top200
ENSMFAG00000036948,3.125073149935585,8640,0.01588109211839068,0.0050818205225008975,0.002997002997002997,0.0075160950160950155,True,True,False
ENSMFAG00000036951,7.418536475846656,7521,0.1399192797495495,0.018860755894337795,0.000999000999000999,0.002878121745293664,True,True,False
ENSMFAG00000036954,1.674159393286268,17376,0.04530493792378298,0.027061294978167148,0.10589410589410589,0.13205073011702845,False,False,False
ENSMFAG00000036956,2.3193191313158024,14299,0.1280683843213434,0.05521808508322699,0.027972027972027972,0.04238743283431723,True,False,False
ENSMFAG00000036964,5.783937353833986,10267,0.05916100297742668,0.010228489957422733,0.006993006993006993,0.014758398317373675,True,False,False
ENSMFAG00000036975,1.8437222322871467,16663,0.039485496641459686,0.021416175122678554,0.07892107892107893,0.10262629406841134,False,False,False
ENSMFAG00000036985,2.740646734622676,14036,0.30948523615921125,0.11292415211453836,0.024975024975024976,0.03855506135357945,True,False,False
ENSMFAG00000036986,3.8231750728891285,7552,0.08082111931958959,0.021139780299614507,0.000999000999000999,0.002866307421392167,True,True,False
ENSMFAG00000036987,1.8118656072160428,16794,0.07388965011921156,0.040780967256223793,0.08291708291708291,0.10698150247989476,False,False,False
ENSMFAG00000037001,0.9154552082812601,20600,0.0001986129711167092,0.00021694542208951887,0.5054945054945055,0.5317016963618905,False,False,False
ENSMFAG00000037006,2.3105465047017946,14073,0.059431416459245996,0.025721790594927376,0.025974025974025976,0.03999184216621863,True,False,False
ENSMFAG00000037007,2.3744358517179847,14207,0.010076468559004298,0.004243721643334829,0.026973026973026972,0.041138280316150376,True,False,False
ENSMFAG00000037017,2.969441174072424,11505,0.044549568847814115,0.015002667687908817,0.012987012987012988,0.024459156662546493,True,False,False
ENSMFAG00000037020,15.568974226049235,7542,0.13822823876728257,0.008878432263460488,0.000999000999000999,0.0028701078820410563,True,True,False
ENSMFAG00000037035,1.6799617733793957,17360,0.0003698614437579167,0.000220150630806442,0.10589410589410589,0.1321724358590718,False,False,False
ENSMFAG00000037043,0.8593999917833484,20739,8.620403385887361e-05,0.0001002972314208322,0.5484515484515484,0.5730193428732413,False,False,False
ENSMFAG00000037049,2.526949427490476,14025,0.021802379350446634,0.00862793447457489,0.024975024975024976,0.03858530061738618,True,False,False
ENSMFAG00000037074,3.007582731427514,12229,0.02628561266522499,0.008739770419190275,0.014985014985014986,0.026551255596966614,True,False,False
ENSMFAG00000037075,2.7131285798899905,9755,0.012096851399414294,0.004458625498913504,0.005994005994005994,0.01331400531810578,True,False,False
ENSMFAG00000037076,1.361941391883588,19001,0.007308967638353593,0.005366570149418299,0.22377622377622378,0.25518568584722995,False,False,False
ENSMFAG00000037084,5.200508164055955,12228,0.06540490271272097,0.01257662686883066,0.014985014985014986,0.026553426945968656,True,False,False
ENSMFAG00000037086,1.3553778043323954,18970,0.04677949161969413,0.03451397677930677,0.21978021978021978,0.251038365956658,False,False,False
ENSMFAG00000037087,4.119755244818132,7541,0.09236354710061596,0.0224196585511334,0.000999000999000999,0.0028704884824762825,True,True,False
ENSMFAG00000037097,10.345367575882559,7540,0.10421070625743407,0.010073165795162011,0.000999000999000999,0.0028708691838665312,True,True,False
ENSMFAG00000037110,12.661371199346119,7539,0.8782163418621864,0.06936185673901014,0.000999000999000999,0.0028712499862519757,True,True,False
ENSMFAG00000037113,1.362971224404367,18449,0.007333594707646599,0.005380583937961866,0.16983016983016982,0.19946230797767467,False,False,False
ENSMFAG00000037121,1.838875051711126,16724,0.0003985052539055592,0.00021670143644846265,0.08091908091908091,0.10484062696452076,False,False,False
ENSMFAG00000037132,0.3772275387545176,21595,0.0003314623827351435,0.000878670235885016,0.9440559440559441,0.9472472422229311,False,False,False
ENSMFAG00000037139,7.50901853852342,7555,0.1090538467925616,0.014523039348338145,0.000999000999000999,0.0028651692450501185,True,True,False
ENSMFAG00000037149,1.46314694026778,18242,0.0014254984802667063,0.0009742588454830221,0.15584415584415584,0.18511299028786146,False,False,False
ENSMFAG00000037151,3.1630297679214703,9460,0.013042411567079241,0.004123381976690069,0.004995004995004995,0.01144099029934125,True,False,False
ENSMFAG00000037164,1.792528961200148,17115,0.003991201810616967,0.0022265659142573333,0.09490509490509491,0.12015212365782042,False,False,False
ENSMFAG00000037177,4.761938902095474,7554,0.044407221862692095,0.009325439732912546,0.000999000999000999,0.0028655485367161298,True,True,False
ENSMFAG00000037178,2.2593914639976385,15412,0.04733885618760994,0.02095202816688378,0.04495504495504495,0.06320308292797262,False,False,False
ENSMFAG00000037180,1.6081510225222464,17311,0.03324590108468952,0.020673359987693186,0.1028971028971029,0.12879524149814717,False,False,False
ENSMFAG00000037187,2.5047441719869123,13471,0.06303821233571137,0.025167515306868248,0.02097902097902098,0.03374459405934427,True,False,False
ENSMFAG00000037188,17.44348100079231,7553,0.8227320788056063,0.04716558032960431,0.000999000999000999,0.002865927928816847,True,True,False
ENSMFAG00000037192,2.4921131012400304,13442,0.007364641643484887,0.002955169538127854,0.02097902097902098,0.03381739522194812,True,False,False
ENSMFAG00000037195,1.1119494634357694,19935,0.01841361901959997,0.016559752493795755,0.35264735264735264,0.38330387946640765,False,False,False
ENSMFAG00000037217,1.636528976216653,16981,0.0010691988383358378,0.0006533232766326106,0.0899100899100899,0.11472656664341488,False,False,False
ENSMFAG00000037234,3.731301079254166,7584,0.11530085225857417,0.03090096791883928,0.000999000999000999,0.0028542132972512717,True,True,False
ENSMFAG00000037240,1.5680943280795978,17813,0.050325083367000485,0.032093138011467036,0.12687312687312688,0.15433037181198636,False,False,False
ENSMFAG00000037243,1.2666590550775976,19407,0.042537970971189075,0.033582800465585885,0.27172827172827174,0.3033857985164215,False,False,False
ENSMFAG00000037246,2.4632183387690945,11201,0.009084077252876,0.0036878795832739884,0.011988011988011988,0.02319045118795141,True,False,False
ENSMFAG00000037250,1.7423766246519712,16764,0.1052150157397406,0.060385910157047924,0.08191808191808192,0.10588171074928411,False,False,False
ENSMFAG00000037251,2.3546988253027363,14506,0.02324563860742507,0.009872012000281268,0.029970029970029972,0.04476703497798218,True,False,False
ENSMFAG00000037254,2.0233366687698315,15709,0.002061613885893975,0.0010189078685460269,0.05194805194805195,0.07165385381694504,False,False,False
ENSMFAG00000037263,0.9716750126046931,20465,0.00036272906283817927,0.0003732928616901858,0.46553446553446554,0.49290011234795006,False,False,False
ENSMFAG00000037272,5.895838607478503,7575,0.4254862448782169,0.07216720372571396,0.000999000999000999,0.0028576044417628573,True,True,False
ENSMFAG00000037283,1.1775357263025372,19438,0.0005224235639960691,0.0004436483556037653,0.27672327672327673,0.308470005146618,False,False,False
ENSMFAG00000037289,4.7676870810348095,7574,0.28287316964534276,0.059331310373472605,0.000999000999000999,0.002857981733080756,True,True,False
ENSMFAG00000037290,1.0906873674977169,19999,0.00014934364650465848,0.00013691617238914807,0.36563436563436563,0.3961480791322283,False,False,False
ENSMFAG00000037304,2.610936114526553,13027,0.02377420179839672,0.00910561371332006,0.017982017982017984,0.029909754021214836,True,False,False
ENSMFAG00000037321,2.4554116508049306,14201,0.1706034384394024,0.06948057521408227,0.026973026973026972,0.04115566146409045,True,False,False
ENSMFAG00000037336,1.8978529121591092,16515,0.09643083687087368,0.05081048024034654,0.07392607392607392,0.09699244140661034,False,False,False
ENSMFAG00000037339,5.616150739878563,12101,0.09259419658766431,0.016487118084041855,0.013986013986013986,0.025043298161222298,True,False,False
ENSMFAG00000037340,3.1533979796211966,9055,0.07459174016458543,0.023654390949906675,0.002997002997002997,0.007171624620547867,True,True,False
ENSMFAG00000037355,12.09221939756514,7591,0.13848512287274112,0.01145240566660841,0.000999000999000999,0.0028515812997435973,True,True,False
ENSMFAG00000037366,16.002675342023178,7590,0.01092631506605935,0.0006827705246643192,0.000999000999000999,0.0028519570021546307,True,True,False
ENSMFAG00000037370,0.29398144475663224,21637,0.00011347918239072854,0.00038599797572333325,0.972027972027972,0.9734206266072976,False,False,False
ENSMFAG00000037373,1.7669451601039472,17089,0.0016203630325514638,0.0009170320617106983,0.0939060939060939,0.11906824523127407,False,False,False
ENSMFAG00000037375,8.074136633500983,7589,0.36448496184412565,0.04514227311814972,0.000999000999000999,0.002852332803578027,True,True,False
ENSMFAG00000037377,1.0352288103870495,20415,0.03211785672823289,0.031024876871362017,0.45254745254745254,0.4803232036149009,False,False,False
ENSMFAG00000037379,3.2436762693618943,9443,0.01944602238485918,0.0059950464637218434,0.003996003996003996,0.009169269785599342,True,True,False
ENSMFAG00000037385,0.342356359385887,21622,7.89157745302385e-05,0.00023049769283735894,0.961038961038961,0.9630835356485158,False,False,False
ENSMFAG00000037388,0.857443065733226,20721,0.0022272232041855486,0.002597507308371934,0.5414585414585414,0.5662045111878614,False,False,False
ENSMFAG00000037395,3.6595978843225403,7801,0.13752773531269452,0.0375800027937153,0.001998001998001998,0.005549635597065413,True,True,False
ENSMFAG00000037400,1.879198234501392,16260,0.003446445208861248,0.0018339876834725444,0.06593406593406594,0.0878634280848303,False,False,False
ENSMFAG00000037422,2.950138275742048,9053,0.004017864046654779,0.0013619139747818826,0.002997002997002997,0.0071732089847631655,True,True,False
ENSMFAG00000037426,3.826130295745581,7802,0.04126292957030618,0.010784497160194726,0.001998001998001998,0.005548924287709214,True,True,False
ENSMFAG00000037443,1.502431293894542,18402,0.004566016631735737,0.0030390751483796584,0.16583416583416583,0.19526653109959272,False,False,False
ENSMFAG00000037451,2.011627818285204,16694,0.004765951199837504,0.0023691912789424443,0.07992007992007992,0.10373237640519298,False,False,False
ENSMFAG00000037460,1.181657938516565,19611,0.00018492407514639388,0.00015648543672388364,0.3006993006993007,0.3322396842360128,False,False,False
ENSMFAG00000037467,5.830334148771331,7603,0.08475878401111386,0.01453754168200363,0.000999000999000999,0.0028470805795546028,True,True,False
ENSMFAG00000037468,1.4006296734770796,18721,0.016410280506226192,0.011716349303946116,0.1958041958041958,0.2266270666462964,False,False,False
ENSMFAG00000037469,0.7296219775892245,21132,0.0002463556169678355,0.00033763829532935637,0.6863136863136863,0.7037216049141091,False,False,False
ENSMFAG00000037472,24.94241537655364,7602,0.7894380635196343,0.03165041565451466,0.000999000999000999,0.0028474550968631473,True,True,False
ENSMFAG00000037473,2.8583718143974943,13424,0.07149958201772572,0.025014084267787496,0.02097902097902098,0.033862740358568726,True,False,False
ENSMFAG00000037475,1.7788007536394046,16771,0.0011568910175092978,0.000650366954890711,0.08191808191808192,0.10583751708311961,False,False,False
ENSMFAG00000037476,2.468550395659594,12486,0.0034416742671390076,0.0013941986307779819,0.015984015984015984,0.02773839967496863,True,False,False
ENSMFAG00000037477,1.239036895462058,19385,8.952503872377692e-05,7.224373114526303e-05,0.26973026973026976,0.3014968008519724,False,False,False
ENSMFAG00000037484,2.8472495966289078,13397,0.03993451118046803,0.014025634688034997,0.01998001998001998,0.03231522526887161,True,False,False
ENSMFAG00000037498,1.8208797322109278,16976,0.033598590731279195,0.01845183508176358,0.0899100899100899,0.11476035745592766,False,False,False
ENSMFAG00000037502,9.939916504970286,12095,0.4510842327550714,0.045381078717346306,0.013986013986013986,0.025055721459193967,True,False,False
ENSMFAG00000037507,1.5430802694431878,17902,0.00020688570520379382,0.00013406319716326062,0.13286713286713286,0.16081806697380377,False,False,False
ENSMFAG00000037511,12.197953628864179,7601,0.05997048689159318,0.0049164283400904415,0.000999000999000999,0.002847829712715912,True,True,False
ENSMFAG00000037514,1.9659587705213462,16435,0.10904041480811084,0.05546423291451177,0.07092907092907093,0.0935133014232497,False,False,False
ENSMFAG00000037518,2.6183064414669968,13882,0.03837246070651401,0.014655440599210423,0.023976023976023976,0.03742346113762336,True,False,False
ENSMFAG00000037523,0.8210966563677298,20985,0.0006850022957423937,0.0008342429353031661,0.6253746253746254,0.6457287292169351,False,False,False
ENSMFAG00000037524,4.349872505574203,8589,0.3095179038489104,0.07115561661946403,0.001998001998001998,0.0050404828609509015,True,True,False
ENSMFAG00000037525,0.6783107919380748,21238,0.040486498756095356,0.05968722959177625,0.7282717282717283,0.7430168475464642,False,False,False
ENSMFAG00000037528,2.91632551010079,10632,0.01397956182985674,0.004793543319558487,0.008991008991008992,0.018323662793188755,True,False,False
ENSMFAG00000037529,1.4655703231709278,18573,0.10814569074252026,0.07379084741074149,0.18181818181818182,0.21211631743048318,False,False,False
ENSMFAG00000037534,2.432318717384844,14114,0.1749052834629773,0.07190885712865912,0.025974025974025976,0.039875669179906106,True,False,False
ENSMFAG00000037549,2.6278129273431494,10630,0.025739693005866315,0.009795090989890645,0.008991008991008992,0.018327110330873267,True,False,False
ENSMFAG00000037550,0.29097144734057934,21634,3.749923433231544e-05,0.00012886599341808595,0.97002997002997,0.9715544693819632,False,False,False
ENSMFAG00000037553,6.118208299695713,7627,0.4653476578495825,0.07605945627752547,0.000999000999000999,0.0028381216266361144,True,True,False
ENSMFAG00000037557,2.222378848282242,14741,0.0006854567778336458,0.0003084238110774679,0.03296703296703297,0.0484586982110895,True,False,False
ENSMFAG00000037558,1.9952385633172984,15055,0.08840759516497669,0.044309275511197,0.03796203796203796,0.054637093228923184,False,False,False
ENSMFAG00000037563,0.30529180682321194,21652,3.461869391410735e-05,0.00011338542411681656,0.981018981018981,0.9817439165305413,False,False,False
ENSMFAG00000037564,1.7685226377017098,17082,0.04680247244706376,0.026464153618446007,0.0939060939060939,0.11911703797899793,False,False,False
ENSMFAG00000037565,7.072818126331449,7626,0.003132887252244976,0.00044293752053379203,0.000999000999000999,0.0028384937905000848,True,True,False
ENSMFAG00000037573,17.88379121927026,7625,0.8542213222314083,0.04776510377022575,0.000999000999000999,0.002838866051980806,True,True,False
ENSMFAG00000037576,1.353815258304943,19106,0.08613231468758813,0.0636219016007238,0.23376623376623376,0.2651128835573513,False,False,False
ENSMFAG00000037577,2.9270973245001124,13501,0.1396945054672415,0.04772457513694908,0.02097902097902098,0.03366961162679999,True,False,False
ENSMFAG00000037578,2.179794215232192,15437,0.051559165033811964,0.023653215920833023,0.04595404595404595,0.0645029648074281,False,False,False
