gene_symbol,fg_score,fg_rank,between_variance,within_variance,permutation_exceed_count,permutation_p_value,bh_fdr,bh_fdr_005,bh_fdr_001,in_locked_top200,in_recomputed_top200
SNAP47,4.584580271720753,11818,0.05435316519985792,0.011855636968409886,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNAP91,35.68225847587717,842,0.8692320157831398,0.024360331887293377,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNAPC1,2.100489939799548,17015,0.10213467292883766,0.04862420428144734,191,0.03839232153569286,0.048113639273302075,True,False,False,False
SNAPC2,1.5018293612274134,18698,0.03690451532045185,0.02457303156731266,736,0.14737052589482103,0.1696628529349653,False,False,False,False
SNAPC3,3.424005688094069,13862,0.11258732543580151,0.03288174771065143,9,0.001999600079984003,0.0029984314555773963,True,True,False,False
SNAPC4,2.9496191528961595,14875,0.19393143292632767,0.06574794689671025,16,0.0033993201359728054,0.004959363634948744,True,True,False,False
SNAPC5,8.495192655035261,7748,0.15120262564593306,0.017798600553736225,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNAPIN,4.543832837517007,11898,0.18731297956794413,0.041223553072426304,1,0.0003999200159968006,0.0006602763567981313,True,True,False,False
SNCA,31.150188224587797,1155,2.8921683694380516,0.09284592558748306,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNCAIP,20.539951568823938,2634,0.6465366852813803,0.03147702065973681,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNCB,54.53026854931483,231,4.248096130006007,0.07790344147785604,0,0.0001999600079984003,0.00034656322614856324,True,True,True,False
SNCG,10.545659767910825,6350,0.8906231235287966,0.08445398748613697,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SND1,12.568400122378216,5237,0.11957291237699959,0.009513763528270977,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNED1,8.619723926874785,7651,0.6671377635327915,0.07739664088956888,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNF8,11.288534597185949,5929,0.15333132025173818,0.013582915129180294,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNHG32,16.23310249192829,3777,0.44429841796382163,0.027369891605977265,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNIP1,4.839683104065693,11466,0.05322489214807388,0.010997588603793093,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNN,21.41482807199572,2452,0.8352212525262509,0.039001995980074804,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNORC,12.867529251748438,5106,1.2137191431895968,0.0943241698362088,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNRK,9.185686545339514,7238,0.20385083965193626,0.022192216857051073,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNRNP200,10.612781420106211,6306,0.09189276274556449,0.008658677963880146,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNRNP25,6.45529654312862,9530,0.14064738046574254,0.021787893859421533,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNRNP35,4.764828963027997,11585,0.11405857535852602,0.023937591169642617,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNRNP40,5.815747161082469,10192,0.07587536030581093,0.013046526963221155,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNRNP48,1.5840241502024446,18484,0.08064350903933047,0.05091052001245209,661,0.132373525294941,0.15331780768071315,False,False,False,False
SNRNP70,1.9387042505338676,17487,0.12221868041069335,0.06304141593025088,268,0.05378924215156969,0.06606423868836934,False,False,False,False
SNRPA,3.5815106581745093,13541,0.06553839802518034,0.018299083393899088,14,0.002999400119976005,0.004403482742708861,True,True,False,False
SNRPA1,3.031782522501176,14691,0.08533566913480346,0.028147018522482144,21,0.004399120175964807,0.006321383113787747,True,True,False,False
SNRPB,14.400437931403712,4457,0.23528218837021578,0.016338533972827717,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNRPB2,4.573097166633269,11837,0.25933405922198643,0.05670861651118982,1,0.0003999200159968006,0.0006602763567981313,True,True,False,False
SNRPD1,2.9774559358354726,14824,0.07297305103019763,0.02450851425788173,25,0.005198960207958408,0.007386955395806084,True,True,False,False
SNRPD3,4.0919744010750385,12634,0.053547190503590296,0.013085895544649164,7,0.0015996800639872025,0.0024320704200445345,True,True,False,False
SNRPG,5.34732855643293,10775,0.20875628876702648,0.039039350788087165,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNRPN,6.946905476077231,9071,0.08658463887158908,0.012463760979719962,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNTA1,3.9535367422367367,12866,0.0955982364710263,0.02418042455868859,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNTB1,33.46772859358252,986,2.1573346154003477,0.06446013432583929,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNTB2,54.979641696337744,222,1.4162175923337623,0.025758935468502355,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNTG1,15.420547708552345,4068,0.7217839888924972,0.046806627645703765,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNTG2,33.73569907991993,971,2.699595769656566,0.08002192057452934,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNTN,0.34100453861772045,21593,0.0005885010106894092,0.0017257764457608935,4691,0.9382123575284943,0.9419073049588758,False,False,False,False
SNU13,2.8313775360481452,15133,0.0497918108488398,0.017585709394502227,14,0.002999400119976005,0.004403482742708861,True,True,False,False
SNUPN,4.3399954379181755,12245,0.07183787983208309,0.016552514273284153,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNW1,11.739460453855495,5681,0.18555900801446895,0.01580642409838544,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNX1,18.678093059167985,3065,0.41424989525208084,0.02217837266143287,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNX10,6.57896462587853,9413,0.6470435686337758,0.09835035444619461,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNX11,4.842256497751211,11459,0.04820762360228724,0.009955601319779387,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNX12,3.16106109196754,14421,0.06194890739382381,0.019597493999919512,6,0.0013997200559888023,0.0021426445901211845,True,True,False,False
SNX13,1.0620723873024724,20052,0.09025166685976566,0.08497693501689599,2022,0.40451909618076387,0.4320772836461004,False,False,False,False
SNX14,1.7115082412302511,18132,0.09139807051429978,0.0534020527610895,550,0.11017796440711858,0.1291359405405661,False,False,False,False
SNX15,5.602242926565336,10448,0.1200932983466903,0.021436635986417082,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNX16,2.163317252514192,16840,0.14514681586674885,0.06709454846018899,133,0.026794641071785644,0.034313610091220526,True,False,False,False
SNX17,7.509990191056413,8552,0.12350619256367065,0.01644557640179759,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNX18,12.717017045571302,5170,0.1948095792167105,0.015318800890841174,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNX19,6.83213201660105,9173,0.07465253312756673,0.010926671882927955,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNX2,2.766944004523364,15280,0.09222179355541368,0.033329827324011865,32,0.0065986802639472104,0.009240625861772647,True,True,False,False
SNX20,13.1139696127079,4994,0.2822217847401317,0.021520688390718308,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNX21,18.91532516730405,3018,0.4723649074215348,0.024972593074148456,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNX22,14.194117896440725,4543,0.6890412645337849,0.048544131281690134,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNX24,2.9690031262033982,14838,0.06090248164372606,0.02051276114066393,27,0.005598880223955209,0.007917800332375765,True,True,False,False
SNX25,4.2374772058909445,12409,0.09420383345804553,0.0222311027307265,1,0.0003999200159968006,0.0006602763567981313,True,True,False,False
SNX27,5.422438116351055,10676,0.10520946875745657,0.019402603086575092,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNX29,12.355851620581385,5369,0.4489915354178236,0.03633836223084887,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNX3,0.6008659418211033,21273,0.03401974006094399,0.056617843822496634,3835,0.7670465906818636,0.7804087677557694,False,False,False,False
SNX30,5.196800963067102,10990,0.08776094047944755,0.01688748311415842,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNX31,20.148347458179867,2728,1.1351509448382282,0.05633964501112982,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNX32,9.892455383541657,6768,0.574612619279383,0.05808593499555504,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNX33,14.140031451504196,4563,0.32101562856407423,0.022702600645885446,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNX4,1.7655657721400606,17977,0.06555636551972566,0.03713050450938817,452,0.09058188362327535,0.10754675366296605,False,False,False,False
SNX5,2.031695756249249,17215,0.06030267240915768,0.02968094603078069,233,0.046790641871625675,0.05797127497709332,False,False,False,False
SNX6,5.549183257321393,10506,0.19234070621212163,0.03466107385560239,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNX8,7.151510948191145,8892,0.10932861248263973,0.01528747445953125,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SNX9,5.487661919229671,10592,0.11663355418059042,0.021253769095225822,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOAT1,11.406778921397022,5862,0.4247129369546144,0.037233370245314555,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOAT2,4.171755230457906,12503,0.03475342340886573,0.008330637770303406,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOBP,21.386081016478023,2456,0.6491286890296619,0.030352848409612623,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOCS1,3.858873669849714,13041,0.07679318483941258,0.019900404320223997,3,0.0007998400319936012,0.0012624514724094806,True,True,False,False
SOCS2,3.9676301826952547,12840,0.08152683878789323,0.02054798339501726,1,0.0003999200159968006,0.0006602763567981313,True,True,False,False
SOCS3,5.451420841686234,10640,0.17756198748092508,0.032571679590195274,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOCS4,3.7308559412699567,13275,0.22943434888162517,0.061496427410962416,1,0.0003999200159968006,0.0006602763567981313,True,True,False,False
SOCS5,5.87477429339195,10136,0.15794502443228467,0.02688528236092423,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOCS6,19.603469965698785,2840,0.36454394874123675,0.018595878859426332,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOCS7,9.236570680298488,7196,0.1551715982953909,0.01679968803364038,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOD1,1.6853065792490223,18216,0.023749275806321888,0.014091951723014596,446,0.08938212357528494,0.10616883311200932,False,False,False,False
SOD2,4.416287906018113,12116,0.16965069390256338,0.03841476220526745,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOD3,9.635328223440018,6960,2.6167802826934143,0.2715818419111296,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOGA1,3.3360982417840925,14047,0.17561104659717255,0.05263964083452055,4,0.0009998000399920016,0.0015583129957233988,True,True,False,False
SOHLH1,3.4403030998030575,13831,0.3950120421971501,0.11481895528819301,18,0.003799240151969606,0.005506852338810451,True,True,False,False
SON,4.1880296929661345,12477,0.03455134491004236,0.008250013863983562,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SORBS1,11.199478446770797,5982,0.33069277081484183,0.02952750526658745,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SORBS2,26.43072180076215,1649,1.8321727096079305,0.06931980364031831,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SORBS3,16.314058501197895,3757,0.5146851426504444,0.031548555466566916,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SORCS1,15.940506219103685,3881,0.7893767194055388,0.049520168879860216,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SORCS2,30.64808045499016,1198,0.8696921273628093,0.028376714233677245,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SORCS3,9.336738364587417,7138,0.3087745867922353,0.03307091634868748,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SORD,9.323672263600463,7146,0.20228515692858845,0.02169585738031408,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SORL1,38.84787774749342,678,0.8963422849549636,0.023073123898872974,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SORT1,12.442857650848152,5316,0.19979348751251894,0.016056871234103022,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOS1,2.650878204397772,15563,0.21426374831877548,0.08082744859968774,54,0.010997800439912017,0.014934842061419753,True,False,False,False
SOS2,7.762548905619496,8332,0.20911886123657172,0.026939448131488943,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOST,2.44034405362784,16131,0.03880199766268823,0.01590020603921168,77,0.015596880623875225,0.020672449801696132,True,False,False,False
SOSTDC1,35.721667829123156,841,4.309632739579321,0.12064476952694483,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOWAHA,22.52928074274037,2241,2.263403427516307,0.10046495616389521,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOWAHC,6.790197903569825,9207,0.32485285582094364,0.04784143150646302,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOWAHD,5.941491480650707,10073,0.10099388634209537,0.016998059705392324,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOX1,2.473082019670019,16045,0.09765758149989955,0.03948819974119164,59,0.01199760047990402,0.01617999671367152,True,False,False,False
SOX10,18.154216687220053,3194,2.333848085759734,0.12855679451377908,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOX11,32.888877084213746,1034,2.209269900859897,0.06717376109601347,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOX12,2.5717937438907796,15778,0.09265382224828324,0.03602691574720646,39,0.007998400319936013,0.011079034592621205,True,False,False,False
SOX13,9.243697398836737,7188,0.3030655472922503,0.03278617221864221,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOX15,4.156427254777239,12524,0.09043099110724177,0.021756894563481493,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOX17,6.693844475056042,9306,0.21974732730735846,0.03282825903526448,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOX18,5.267659476710489,10890,0.22281013192121468,0.04229773777703619,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOX2,13.4398905126749,4854,0.33045907124911233,0.024587918818130085,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOX21,8.336945060969862,7885,0.26433079092491263,0.03170594331884821,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOX3,24.764949132404176,1885,0.40242543907016326,0.016249788734438015,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOX30,3.185708005430456,14370,0.04835595580306428,0.015179019503217253,5,0.0011997600479904018,0.001850936327508439,True,True,False,False
SOX4,11.248448981014699,5949,0.5731594225785911,0.05095451924629681,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOX5,17.39065805709591,3401,0.6407212962057081,0.0368428336751578,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOX6,1.9798573172405285,17362,0.06795432150223585,0.03432282776739464,210,0.042191561687662464,0.052607133079081034,False,False,False,False
SOX7,8.055563129009942,8102,0.18685859561012294,0.0231962076470571,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SOX9,6.6675533062363375,9329,0.24946686305339583,0.03741504340798144,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SP1,10.546027083582954,6349,0.3684234443374257,0.034934799233607226,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SP100,9.074070292715545,7326,0.33702397840224113,0.037141423505622745,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SP110,7.411988658084736,8635,0.23118497675781471,0.031190671397717234,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SP140,5.8168201921416305,10190,0.17347397061583292,0.029822808118083077,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SP2,3.4169480207850853,13872,0.11862668635770435,0.03471713689135026,1,0.0003999200159968006,0.0006602763567981313,True,True,False,False
SP3,1.6245874491238508,18363,0.052200396506812276,0.03213146838545979,596,0.11937612477504499,0.1392239556287031,False,False,False,False
SP4,3.9633827455278308,12849,0.18560776353077746,0.04683063327819765,3,0.0007998400319936012,0.0012624514724094806,True,True,False,False
SP5,26.58236786063016,1626,1.153065208478656,0.04337705913560564,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SP6,9.192336101977485,7233,0.08216805794183892,0.008938746919926226,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SP8,25.1809391380678,1808,1.8919233243368194,0.07513314186392972,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SP9,4.750720886762568,11602,0.3113193004917961,0.06553095001898529,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPA17,1.880209564091162,17658,0.045785165175541515,0.024351086840459224,263,0.052789442111577684,0.06491354813425261,False,False,False,False
SPAAR,3.179679768474322,14383,0.03334439230911319,0.01048670398916141,2,0.0005998800239952009,0.0009667683421292684,True,True,False,False
SPACA1,5.040541682940367,11168,0.08559677232896615,0.01698165143902094,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPACA3,2.450935480892421,16110,0.0026172003775505586,0.0010678273208737418,107,0.021595680863827234,0.02802678563472739,True,False,False,False
SPACA6,2.4653805688804598,16070,0.22857071299687248,0.09271213184212844,80,0.016196760647870425,0.021402086212834272,True,False,False,False
SPACA9,6.835180728594424,9170,0.10887995168890024,0.015929334959879377,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPAG1,5.282218516889465,10865,0.26775051160827296,0.05068901597500698,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPAG16,6.130827760204461,9869,0.20363373794618295,0.03321471171636931,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPAG17,13.665199698389435,4774,1.3055464130822705,0.09553803129449648,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPAG4,30.278453119786953,1243,1.5773113999065689,0.05209351649775218,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPAG5,30.44513132468807,1225,0.8669267627689046,0.028475044139967213,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPAG6,25.00096730548612,1844,2.327394747087585,0.09309217794013903,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPAG7,2.909486971090565,14966,0.041957532849764806,0.014420928559500692,21,0.004399120175964807,0.006321383113787747,True,True,False,False
SPAG8,11.361653756939067,5888,0.7209298803262639,0.06345289005743751,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPAG9,5.865410947777738,10147,0.12772294178882515,0.021775606904935924,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPARC,29.044300461059137,1352,2.099362611058123,0.072281386960234,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPARCL1,23.91752786531568,2001,1.0033102970550478,0.0419487358195883,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPART,10.782624444510434,6206,0.44164185849678594,0.040958650924301336,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPAST,3.9819300985036095,12811,0.06811731085551836,0.017106596386967095,3,0.0007998400319936012,0.0012624514724094806,True,True,False,False
SPATA1,9.426317874703946,7092,0.48684195259169816,0.05164708689009809,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPATA16,2.140681967932786,16907,0.014215385893904413,0.0066405774888701604,90,0.018196360727854428,0.023862418704300052,True,False,False,False
SPATA17,9.734677640437924,6884,0.33980019623756963,0.03490614804534061,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPATA18,13.020011566318823,5037,0.7106203921785204,0.054579080698875286,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPATA19,4.599074492776517,11796,0.09593395067450552,0.020859393522422404,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPATA2,6.080547766567446,9917,0.0711900826193727,0.011707830371026389,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPATA20,18.487905588823693,3120,0.5631126261923917,0.03045842259459332,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPATA21,0.6424344082878192,21189,0.0013028881519855074,0.002028038521650472,3021,0.6042791441711658,0.6259152204168852,False,False,False,False
SPATA22,2.9835281005733125,14809,0.152031993256621,0.05095710792605763,17,0.003599280143971206,0.005233120993059659,True,True,False,False
SPATA25,1.7937306521052692,17895,0.033084487786853,0.018444502696497847,328,0.0657868426314737,0.07965740743999845,False,False,False,False
SPATA2L,6.44305316159936,9539,0.3073779263719439,0.04770686415772361,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPATA3,11.153303995668109,6003,0.07376502567288103,0.006613727570636559,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPATA31E1,22.81627939489059,2170,0.4983241231779166,0.021840716726440324,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPATA32,5.669427941076413,10350,0.06677937517797934,0.011778845974894078,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPATA33,12.550276836371042,5250,0.26704718255637716,0.021278180595960972,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPATA4,1.5181408784235415,18643,0.0022456133718270726,0.0014791764205375649,428,0.08578284343131373,0.1021792453119513,False,False,False,False
SPATA45,4.3023046015100075,12303,0.06611547376824044,0.015367445327322817,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPATA48,7.796123882153177,8305,0.1314612015175554,0.016862369754956856,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPATA5,7.62179119359951,8458,0.18386019815728452,0.024122954469517784,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPATA5L1,0.8912597883939524,20572,0.01458907297283136,0.016369036559500713,2626,0.5252949410117976,0.5498328960844225,False,False,False,False
SPATA6,3.8241673480964984,13108,0.14416956506688688,0.037699586263392634,3,0.0007998400319936012,0.0012624514724094806,True,True,False,False
SPATA6L,2.644108717972817,15588,0.09224892587232249,0.034888466878911326,50,0.010197960407918417,0.013914950007479613,True,False,False,False
SPATA7,2.320576488440794,16437,0.07952333182751954,0.03426877287513446,111,0.022395520895820836,0.029012683652436082,True,False,False,False
SPATA9,2.488588769792633,15994,0.023527171457151212,0.009454011388640946,52,0.010597880423915218,0.01442883273800785,True,False,False,False
SPATC1,0.8289155658804764,20750,0.00036264736341711423,0.00043748614356910913,2318,0.46370725854829037,0.49012726235240756,False,False,False,False
SPATC1L,56.713542841449666,194,3.4555981782977727,0.06093073079251868,0,0.0001999600079984003,0.00034656322614856324,True,True,False,True
SPATS1,24.875356672765953,1870,0.6566032013547408,0.026395720119263107,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPATS2,5.88285180492346,10128,0.13992174440588345,0.02378466944556763,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPATS2L,13.915519952943296,4665,0.4091107178318843,0.029399589814834988,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPC24,30.30779434527228,1240,1.0086552868339893,0.03328038234208838,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPC25,0.47293777760776384,21480,0.0007873596255010569,0.0016648170930770566,4254,0.8508298340331933,0.859076460569955,False,False,False,False
SPCS1,1.2035363482469104,19622,0.0658295025918728,0.054696719922416606,1475,0.29514097180563886,0.32321411993756105,False,False,False,False
SPCS2,2.304579718255768,16482,0.17235657302704288,0.07478871249968934,118,0.023795240951809637,0.030713962050623173,True,False,False,False
SPCS3,2.2200915282888323,16682,0.09761510612396723,0.04396894573003942,142,0.028594281143771244,0.03649101147436453,True,False,False,False
SPDEF,12.2936625791329,5405,0.292026740089393,0.02375424046926823,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPDL1,2.1972890229986692,16741,0.1238421766524826,0.05636134044422765,144,0.028994201159768047,0.036975242818542406,True,False,False,False
SPDYA,4.9050952968609005,11374,0.0736330561554763,0.015011534465323443,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPDYC,2.3177747899037846,16444,0.061480491688273,0.0265256438107506,53,0.010797840431913617,0.014685388305216185,True,False,False,False
SPDYE4,5.059569413774569,11142,0.008089468447055347,0.0015988352347411112,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPECC1,36.01955899677838,825,1.2387104580722932,0.034389929593182815,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPEF1,22.762788298090427,2185,1.055055567771856,0.046350004504170594,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPEF2,9.088268357194591,7315,0.9724324987283531,0.10699864590550498,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPEG,1.7823776240367448,17924,0.10621814105739222,0.05959350128793259,400,0.08018396320735853,0.09586328154806029,False,False,False,False
SPEGNB,26.043970619375127,1693,0.20079190125221077,0.007709716914790552,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPEM1,1.33483078588515,19218,0.008298979254148837,0.006217241910807284,983,0.1967606478704259,0.2218099848112163,False,False,False,False
SPEM2,1.5076268030224935,18673,0.00867034445973873,0.005750978535330099,645,0.12917416516696661,0.14991675473153898,False,False,False,False
SPEM3,1.7964915394360481,17885,0.0011016102075625572,0.0006131908881647018,440,0.08818236352729454,0.10485295796023807,False,False,False,False
SPEN,10.168808479859884,6584,0.19834594757314922,0.019505318275774765,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPESP1,6.788329060770643,9209,0.12385771123478416,0.018245674634021446,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPG11,3.1448593139065393,14463,0.07653170330277811,0.02433548347163341,9,0.001999600079984003,0.0029984314555773963,True,True,False,False
SPG21,18.48836258675425,3119,0.42686394354922463,0.02308824032753554,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPG7,10.774217614377433,6211,0.2209764833418537,0.020509737552061338,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPHK1,7.581182749032162,8487,0.4453028361661977,0.05873790081253733,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPHK2,12.409113851628144,5342,0.3013038451162134,0.024280841051800176,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPHKAP,38.802334509121,682,3.2892695333530226,0.08476987755869408,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPI1,23.329549716496047,2087,0.934074618423878,0.04003825176565272,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPIDR,9.423127828907589,7094,0.18453502470416072,0.019583192950729113,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPIN1,3.3087686283802933,14109,0.10912493015876622,0.03298051611559757,11,0.0023995200959808036,0.003563347367535608,True,True,False,False
SPIN4,3.7699454950766405,13200,0.06809481676921712,0.018062536755157475,3,0.0007998400319936012,0.0012624514724094806,True,True,False,False
SPINDOC,11.857733290664145,5615,0.3130472267152361,0.02640024872075442,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPINK13,1.0862072549492747,19968,0.0004870981917078239,0.00044842945710026684,1306,0.26134773045390924,0.2887310775238518,False,False,False,False
SPINK2,6.06712906423386,9931,0.31478228209195974,0.05188322484786615,2,0.0005998800239952009,0.0009667683421292684,True,True,False,False
SPINK5,30.669295225719562,1196,3.122721433540944,0.1018191355186163,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
SPINK7,0.4792915040357653,21473,0.0009215926706288824,0.001922812881000019,3836,0.767246550689862,0.7805755592237736,False,False,False,False
