route,sample_id,label,true_network,network_beam,network_top1_hit,network_top3_hit,pred_top1,pred_top2,pred_top3,true_rank,hit1,hit3,true_resolution_group,pred_group_top1,pred_group_top2,pred_group_top3,group_true_rank,group_hit1,group_hit3,pred_top1_resolution_tier,pred_top1_resolution_reasons,pred_top1_group_members,truth_resolution_tier,truth_group_members,n_candidate_regions,n_candidate_groups,route_family
top3_network_beam_local_region_candidates,20R241,Id,Operculum/Insula,Operculum/Insula | Orbitomedial Prefrontal Cortex (OMPFC) | Cingulate gyrus,1,1,Ia,Iapl,Id,3,0,1,Operculum/Insula::G + Iapl + Id + Ig + PrCo + Ri + SII,Operculum/Insula::Ia + Ial + Iapm + Pi,Operculum/Insula::G + Iapl + Id + Ig + PrCo + Ri + SII,Cingulate gyrus::23b + 23c + 24b + 24b' + 24c + 24c',2,0,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,Ia | Ial | Iapm | Pi,low_resolution,G | Iapl | Id | Ig | PrCo | Ri | SII,34,9,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R242,RT,Temporal,Operculum/Insula | Orbitomedial Prefrontal Cortex (OMPFC) | Temporal,0,1,RTM,RTL,Id,5,0,0,RT,Temporal::RM + RTM,Temporal::RTL + STG,Operculum/Insula::G + Iapl + Id + Ig + Ri + SII,4,0,0,low_resolution,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,RM | RTM,low_resolution,RT,51,18,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R243,RTM,Temporal,Operculum/Insula | Orbitomedial Prefrontal Cortex (OMPFC) | Temporal,0,1,Id,RT,RTM,3,0,1,Temporal::RM + RTM,Operculum/Insula::G + Iapl + Id + Ig + Ri + SII,RT,Temporal::RM + RTM,3,0,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,G | Iapl | Id | Ig | Ri | SII,low_resolution,RM | RTM,51,19,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R244,RTL,Temporal,Operculum/Insula | Temporal | Orbitomedial Prefrontal Cortex (OMPFC),0,1,RTL,TFO,STG,1,1,1,Temporal::AL + RTL + STG,Temporal::AL + RTL + STG,TFO,10m,1,1,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,AL | RTL | STG,low_resolution,AL | RTL | STG,51,16,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R245,TEm,Temporal,"Temporal | Operculum/Insula | Parietal, and Parieto-occipital region",1,1,TEpv,TEad,STG,10,0,0,Temporal::TEO + TEad + TEav + TEm + TEpd + TEpv + TG,Temporal::TEO + TEad + TEav + TEm + TEpd + TEpv + TG,STG,Temporal::AL + R + RM + RT + RTL + RTM + TAa,1,1,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,TEO | TEad | TEav | TEm | TEpd | TEpv | TG,low_resolution,TEO | TEad | TEav | TEm | TEpd | TEpv | TG,48,14,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R246,5,"Parietal, and Parieto-occipital region","Frontal (agranular frontal motor areas) | Lateral Prefrontal Cortex | Parietal, and Parieto-occipital region",0,1,F1,F2,LIPv,10,0,0,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",Frontal (agranular frontal motor areas)::F1 + F2,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",3a/b,2,0,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,F1 | F2,low_resolution,1-2 | 5 | 7a | 7b | 7op | LIPd | LIPv | VIP,30,11,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R247,7b,"Parietal, and Parieto-occipital region","Parietal, and Parieto-occipital region | Lateral Prefrontal Cortex | Frontal (agranular frontal motor areas)",1,1,5,7m,7op,12,0,0,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP","Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",7m,3a/b,1,1,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,1-2 | 5 | 7a | 7b | 7op | LIPd | LIPv | VIP,low_resolution,1-2 | 5 | 7a | 7b | 7op | LIPd | LIPv | VIP,30,11,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R248,CM,Temporal,"Parietal, and Parieto-occipital region | Temporal | Lateral Prefrontal Cortex",0,1,ML,CM,CL,2,0,1,Temporal::A1 + AL + CL + CM + ML + R + TPO + Tpt,Temporal::A1 + AL + CL + CM + ML + R + TPO + Tpt,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",3a/b,1,1,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,A1 | AL | CL | CM | ML | R | TPO | Tpt,low_resolution,A1 | AL | CL | CM | ML | R | TPO | Tpt,50,16,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R249,A1,Temporal,"Parietal, and Parieto-occipital region | Occipital/Temporal | Temporal",0,1,A1,CM,CL,1,1,1,Temporal::A1 + CL + CM + IPa + ML + TPO + Tpt,Temporal::A1 + CL + CM + IPa + ML + TPO + Tpt,3a/b,Occipital/Temporal::FST + MST,1,1,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,A1 | CL | CM | IPa | ML | TPO | Tpt,low_resolution,A1 | CL | CM | IPa | ML | TPO | Tpt,46,17,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R250,TEm,Temporal,"Temporal | Parietal, and Parieto-occipital region | Lateral Prefrontal Cortex",1,1,AL,TEm,TAa,2,0,1,Temporal::TEO + TEm + TEpd,Temporal::A1 + AL + CL + CM + ML + R + TPO + Tpt,Temporal::TEO + TEm + TEpd,Temporal::IPa + PGa + RTL + STG + TAa + TEa,2,0,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,A1 | AL | CL | CM | ML | R | TPO | Tpt,low_resolution,TEO | TEm | TEpd,50,16,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R251,TEpd,Temporal,"Parietal, and Parieto-occipital region | Temporal | Occipital/Temporal",0,1,TEO,V4v,ML,16,0,0,Temporal::TEO + TEpd,Temporal::TEO + TEpd,Occipital/Temporal::V4 + V4v,Temporal::A1 + CL + CM + IPa + ML + TPO + Tpt,1,1,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,TEO | TEpd,low_resolution,TEO | TEpd,46,18,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R252,TEpv,Temporal,"Temporal | Parietal, and Parieto-occipital region | Operculum/Insula",1,1,TEpd,TEm,Tpt,15,0,0,TEpv,Temporal::TEO + TEad + TEav + TEm + TEpd + TG,Temporal::A1 + CL + CM + IPa + ML + PGa + TPO + Tpt,Temporal::AL + R + RM + RT + RTL + RTM + STG + TAa,7,0,0,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,TEO | TEad | TEav | TEm | TEpd | TG,low_resolution,TEpv,48,13,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R253,G,Operculum/Insula,Orbitomedial Prefrontal Cortex (OMPFC) | Lateral Prefrontal Cortex | Cingulate gyrus,0,0,13m,13l,11m,111,0,0,outside_network_beam,Orbitomedial Prefrontal Cortex (OMPFC)::11l + 12m + 12o + 13l + 13m,11m,13b,111,0,0,low_resolution,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,11l | 12m | 12o | 13l | 13m,outside_network_beam,,36,14,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R254,Iapm,Operculum/Insula,Operculum/Insula | Orbitomedial Prefrontal Cortex (OMPFC) | Cingulate gyrus,1,1,Ia,Iapm,Ial,2,0,1,Operculum/Insula::Ia + Ial + Iapm + Pi,Operculum/Insula::Ia + Ial + Iapm + Pi,Operculum/Insula::G + Iapl + Id + Ig + PrCo + Ri + SII,Orbitomedial Prefrontal Cortex (OMPFC)::10m + 13a + 13b + 14c + 14r + 25 + 32,1,1,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,Ia | Ial | Iapm | Pi,low_resolution,Ia | Ial | Iapm | Pi,34,9,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R255,Ial,Operculum/Insula,Operculum/Insula | Orbitomedial Prefrontal Cortex (OMPFC) | Cingulate gyrus,1,1,Iapm,Ia,Iapl,4,0,0,Operculum/Insula::Ia + Ial + Iapm + Pi,Operculum/Insula::Ia + Ial + Iapm + Pi,Operculum/Insula::G + Iapl + Id + Ig + PrCo + Ri + SII,Orbitomedial Prefrontal Cortex (OMPFC)::10m + 13a + 13b + 14c + 14r + 25 + 32,1,1,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,Ia | Ial | Iapm | Pi,low_resolution,Ia | Ial | Iapm | Pi,34,9,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R256,Pir,Subcortical,Operculum/Insula | Orbitomedial Prefrontal Cortex (OMPFC) | Temporal,0,0,14r,13l,10m,111,0,0,outside_network_beam,Orbitomedial Prefrontal Cortex (OMPFC)::13a + 13b + 14c + 14r + 25,Orbitomedial Prefrontal Cortex (OMPFC)::11l + 11m + 12m + 12o + 13l + 13m + 32,10m,111,0,0,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,13a | 13b | 14c | 14r | 25,outside_network_beam,,51,17,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R257,LIPv,"Parietal, and Parieto-occipital region","Parietal, and Parieto-occipital region | Lateral Prefrontal Cortex | Temporal",1,1,5,ML,7op,22,0,0,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP","Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",Temporal::A1 + AL + CL + CM + ML + R + TPO + Tpt,7m,1,1,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,1-2 | 5 | 7a | 7b | 7op | LIPd | LIPv | VIP,low_resolution,1-2 | 5 | 7a | 7b | 7op | LIPd | LIPv | VIP,50,16,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R258,LIPd,"Parietal, and Parieto-occipital region","Parietal, and Parieto-occipital region | Temporal | Lateral Prefrontal Cortex",1,1,1-2,Tpt,7b,35,0,0,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP","Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",Temporal::A1 + AL + CL + CM + ML + R + TPO + Tpt,Lateral Prefrontal Cortex::44 + 45 + 8A + 8Bd + 8Bs,1,1,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,1-2 | 5 | 7a | 7b | 7op | LIPd | LIPv | VIP,low_resolution,1-2 | 5 | 7a | 7b | 7op | LIPd | LIPv | VIP,50,18,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R259,CM,Temporal,"Parietal, and Parieto-occipital region | Occipital/Temporal | Lateral Prefrontal Cortex",0,0,3a/b,FST,LIPv,111,0,0,outside_network_beam,3a/b,Occipital/Temporal::FST + MST,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",111,0,0,low_resolution,nearest_centroid_corr>=0.95,3a/b,outside_network_beam,,32,8,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R260,A1,Temporal,"Parietal, and Parieto-occipital region | Occipital/Temporal | Temporal",0,1,A1,CM,CL,1,1,1,Temporal::A1 + CL + CM + IPa + ML + TPO + Tpt,Temporal::A1 + CL + CM + IPa + ML + TPO + Tpt,3a/b,Occipital/Temporal::FST + MST,1,1,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,A1 | CL | CM | IPa | ML | TPO | Tpt,low_resolution,A1 | CL | CM | IPa | ML | TPO | Tpt,46,17,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R261,CL,Temporal,"Parietal, and Parieto-occipital region | Temporal | Lateral Prefrontal Cortex",0,1,ML,1-2,Tpt,19,0,0,Temporal::A1 + CL + CM,Temporal::AL + IPa + ML + R + TPO + Tpt,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",Temporal::A1 + CL + CM,3,0,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,AL | IPa | ML | R | TPO | Tpt,low_resolution,A1 | CL | CM,50,16,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R262,TFO,Temporal,"Parietal, and Parieto-occipital region | Temporal | Lateral Prefrontal Cortex",0,1,Tpt,TEpd,1-2,31,0,0,Temporal::TEO + TEad + TEav + TEm + TEpd + TFO,Temporal::A1 + AL + CL + CM + ML + R + TPO + Tpt,Temporal::TEO + TEad + TEav + TEm + TEpd + TFO,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",2,0,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,A1 | AL | CL | CM | ML | R | TPO | Tpt,low_resolution,TEO | TEad | TEav | TEm | TEpd | TFO,50,15,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R263,amy,Subcortical,Hippocampal formation | Operculum/Insula | Orbitomedial Prefrontal Cortex (OMPFC),0,0,Ia,HC,Iapm,111,0,0,outside_network_beam,Operculum/Insula::Ia + Ial + Iapm + Pi,HC,Orbitomedial Prefrontal Cortex (OMPFC)::13a + 14c + 25 + 32,111,0,0,low_resolution,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,Ia | Ial | Iapm | Pi,outside_network_beam,,25,6,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R264,Iapl,Operculum/Insula,Orbitomedial Prefrontal Cortex (OMPFC) | Operculum/Insula | Cingulate gyrus,0,1,Ial,Id,Iapl,3,0,1,Operculum/Insula::Iapl + Id + Ig + PrCo + Ri + SII,Operculum/Insula::Ia + Ial + Iapm + Pi,Operculum/Insula::Iapl + Id + Ig + PrCo + Ri + SII,G,2,0,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,Ia | Ial | Iapm | Pi,low_resolution,Iapl | Id | Ig | PrCo | Ri | SII,34,10,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R265,CL,Temporal,"Parietal, and Parieto-occipital region | Temporal | Lateral Prefrontal Cortex",0,1,CM,ML,CL,3,0,1,Temporal::A1 + AL + CL + CM + ML + R + TPO + Tpt,Temporal::A1 + AL + CL + CM + ML + R + TPO + Tpt,3a/b,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",1,1,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,A1 | AL | CL | CM | ML | R | TPO | Tpt,low_resolution,A1 | AL | CL | CM | ML | R | TPO | Tpt,50,16,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R270,10o,Lateral Prefrontal Cortex,Cingulate gyrus | Lateral Prefrontal Cortex | Orbitomedial Prefrontal Cortex (OMPFC),0,1,13b,10m,11m,5,0,0,Lateral Prefrontal Cortex::10o + 12l + 12r + 46d + 46v,13b,10m,11m,5,0,0,low_resolution,nearest_centroid_corr>=0.95,13b,low_resolution,10o | 12l | 12r | 46d | 46v,36,14,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R271,V4v,Occipital/Temporal,"Occipital/Temporal | Parietal, and Parieto-occipital region | Temporal",1,1,V4,V3v,TEO,9,0,0,Occipital/Temporal::V4 + V4v,Occipital/Temporal::V4 + V4v,Occipital/Temporal::V1 + V2 + V3d + V3v,Temporal::TEO + TEad + TEm + TEpd,1,1,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,V4 | V4v,low_resolution,V4 | V4v,46,17,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R272,thalamus,Subcortical,Subcortical | Hippocampal formation | Operculum/Insula,1,1,thalamus,amy,GPeGPi,1,1,1,thalamus,thalamus,amy,GPeGPi,1,1,1,low_resolution,training_n<8,thalamus,low_resolution,thalamus,21,12,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R273,TEm,Temporal,"Temporal | Parietal, and Parieto-occipital region | Occipital/Temporal",1,1,TEpd,IPa,TPO,7,0,0,Temporal::TEO + TEad + TEm + TEpd,Temporal::TEO + TEad + TEm + TEpd,Temporal::A1 + CL + CM + IPa + ML + TPO + Tpt,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",1,1,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,TEO | TEad | TEm | TEpd,low_resolution,TEO | TEad | TEm | TEpd,46,17,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R274,LIPv,"Parietal, and Parieto-occipital region","Parietal, and Parieto-occipital region | Lateral Prefrontal Cortex | Occipital/Temporal",1,1,5,7m,VIP,4,0,0,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP","Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",7m,Occipital/Temporal::V1 + V2 + V3d + V3v + V4 + V4v,1,1,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,1-2 | 5 | 7a | 7b | 7op | LIPd | LIPv | VIP,low_resolution,1-2 | 5 | 7a | 7b | 7op | LIPd | LIPv | VIP,32,8,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R275,GPeGPi,Subcortical,Subcortical | Hippocampal formation | Operculum/Insula,1,1,GPeGPi,thalamus,cla,1,1,1,GPeGPi,GPeGPi,thalamus,cla,1,1,1,high_resolution,,GPeGPi,high_resolution,GPeGPi,21,12,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R276,GPeGPi,Subcortical,Subcortical | Hippocampal formation | Operculum/Insula,1,1,GPeGPi,NARegion,cla,1,1,1,GPeGPi,GPeGPi,NARegion,cla,1,1,1,high_resolution,,GPeGPi,high_resolution,GPeGPi,21,12,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R277,7a,"Parietal, and Parieto-occipital region","Parietal, and Parieto-occipital region | Lateral Prefrontal Cortex | Temporal",1,1,ML,7op,5,17,0,0,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",Temporal::A1 + AL + CL + CM + ML + R + TPO + Tpt,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",7m,2,0,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,A1 | AL | CL | CM | ML | R | TPO | Tpt,low_resolution,1-2 | 5 | 7a | 7b | 7op | LIPd | LIPv | VIP,50,16,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R278,LIPd,"Parietal, and Parieto-occipital region","Parietal, and Parieto-occipital region | Lateral Prefrontal Cortex | Frontal (agranular frontal motor areas)",1,1,5,7m,7op,6,0,0,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP","Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",7m,3a/b,1,1,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,1-2 | 5 | 7a | 7b | 7op | LIPd | LIPv | VIP,low_resolution,1-2 | 5 | 7a | 7b | 7op | LIPd | LIPv | VIP,30,11,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R279,LIPv,"Parietal, and Parieto-occipital region","Parietal, and Parieto-occipital region | Lateral Prefrontal Cortex | Frontal (agranular frontal motor areas)",1,1,5,VIP,7m,4,0,0,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP","Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",7m,3a/b,1,1,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,1-2 | 5 | 7a | 7b | 7op | LIPd | LIPv | VIP,low_resolution,1-2 | 5 | 7a | 7b | 7op | LIPd | LIPv | VIP,30,11,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R280,Tpt,Temporal,"Parietal, and Parieto-occipital region | Lateral Prefrontal Cortex | Temporal",0,1,7op,7b,ML,7,0,0,Temporal::A1 + CL + CM + IPa + ML + TPO + Tpt,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",Temporal::A1 + CL + CM + IPa + ML + TPO + Tpt,Temporal::AL + R,2,0,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,1-2 | 5 | 7a | 7b | 7op | LIPd | LIPv | VIP,low_resolution,A1 | CL | CM | IPa | ML | TPO | Tpt,50,16,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R281,MST,Occipital/Temporal,"Parietal, and Parieto-occipital region | Occipital/Temporal | Temporal",0,1,V3d,FST,MST,3,0,1,Occipital/Temporal::FST + MST,Occipital/Temporal::V1 + V2 + V3d + V3v,Occipital/Temporal::FST + MST,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",2,0,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,V1 | V2 | V3d | V3v,low_resolution,FST | MST,46,19,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R282,FST,Occipital/Temporal,"Parietal, and Parieto-occipital region | Occipital/Temporal | Temporal",0,1,FST,LIPv,MST,1,1,1,Occipital/Temporal::FST + MST,Occipital/Temporal::FST + MST,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",Temporal::A1 + CL + CM + IPa + ML + TPO + Tpt,1,1,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,FST | MST,low_resolution,FST | MST,46,17,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R283,V4,Occipital/Temporal,"Parietal, and Parieto-occipital region | Occipital/Temporal | Temporal",0,1,TEO,V4,5,2,0,1,Occipital/Temporal::V4 + V4v,Temporal::TEO + TEad + TEm + TEpd,Occipital/Temporal::V4 + V4v,"Parietal, and Parieto-occipital region::1-2 + 5 + 7a + 7b + 7op + LIPd + LIPv + VIP",2,0,1,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,TEO | TEad | TEm | TEpd,low_resolution,V4 | V4v,46,17,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R284,TFO,Temporal,"Occipital/Temporal | Parietal, and Parieto-occipital region | Temporal",0,1,V3v,7m,V4,40,0,0,TFO,Occipital/Temporal::V1 + V2 + V3d + V3v,7m,Occipital/Temporal::V4 + V4v,17,0,0,low_resolution,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,V1 | V2 | V3d | V3v,low_resolution,TFO,46,19,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R285,GPeGPi,Subcortical,Subcortical | Hippocampal formation | Operculum/Insula,1,1,GPeGPi,thalamus,cla,1,1,1,GPeGPi,GPeGPi,thalamus,cla,1,1,1,high_resolution,,GPeGPi,high_resolution,GPeGPi,21,13,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R286,GPeGPi,Subcortical,Subcortical | Hippocampal formation | Operculum/Insula,1,1,GPeGPi,NARegion,cd,1,1,1,GPeGPi,GPeGPi,NARegion,Subcortical::cd + pu,1,1,1,high_resolution,,GPeGPi,high_resolution,GPeGPi,21,12,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R287,24c',Cingulate gyrus,Cingulate gyrus | Lateral Prefrontal Cortex | Frontal (agranular frontal motor areas),1,1,24c',23b,24b',1,1,1,24c',24c',Cingulate gyrus::23b + 23c + 24a' + 24b',F5,1,1,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95,24c',low_resolution,24c',30,13,hybrid_projected_network_logcpm_exact
top3_network_beam_local_region_candidates,20R288,24b',Cingulate gyrus,Cingulate gyrus | Orbitomedial Prefrontal Cortex (OMPFC) | Lateral Prefrontal Cortex,1,1,24c',24b',24c,2,0,1,24b',Cingulate gyrus::23b + 23c + 24a' + 24c',24b',Cingulate gyrus::24b + 24c,2,0,1,low_resolution,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,23b | 23c | 24a' | 24c',low_resolution,24b',36,15,hybrid_projected_network_logcpm_exact
