"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol","gene_type"
"ENSMFAG00000045182",2046.35704911451,0.07220894744651,0.0443180353028073,203.867174431089,5.12026241493535e-39,1.79518510965715e-38,"PGP","protein_coding"
"ENSMFAG00000000584",757.118954063899,0.0182429813008297,0.037356226807259,203.850939447591,5.16057094957169e-39,1.80899602019806e-38,"SNF8","protein_coding"
"ENSMFAG00000000867",1259.10903406854,0.104517599218009,0.0445085649682172,203.826338168494,5.22225683137418e-39,1.83029434807594e-38,"ERO1A","protein_coding"
"ENSMFAG00000015384",1187.49074265752,0.0617777180235243,0.0354142782299984,203.77001639477,5.36626913363688e-39,1.88043371594606e-38,"AGO2","protein_coding"
"ENSMFAG00000035416",120.886708316797,0.0801620312919109,0.0447682450600317,203.764463921078,5.38067978732502e-39,1.88514867832914e-38,"DDX59","protein_coding"
"ENSMFAG00000040061",323.736235849084,-0.034042199403328,0.0431701611247491,203.725923620852,5.48177748000394e-39,1.92022782239371e-38,"BACH2","protein_coding"
"ENSMFAG00000036894",250.475658259266,0.0414719749581113,0.0516242491627462,203.702356977064,5.54453004058446e-39,1.94186486973398e-38,"LHFPL2","protein_coding"
"ENSMFAG00000032407",363.309097196514,0.0749361009010772,0.0318516006994193,203.638351851943,5.71860833956261e-39,2.00247701430789e-38,"RPUSD3","protein_coding"
"ENSMFAG00000014731",11545.4768311034,0.0759432974028784,0.0469462118880267,203.59671762341,5.83476545874755e-39,2.04278907083049e-38,"ITM2C","protein_coding"
"ENSMFAG00000046742",2.15186374364381,-0.299748624859479,0.236693376124382,203.581570133103,5.87760873685352e-39,2.05742372885566e-38,"ENSMFAG00000046742","lincRNA"
"ENSMFAG00000035659",54.4858425359164,0.0576173208971336,0.113428686184417,203.538500886212,6.00115215129053e-39,2.10029681179966e-38,"TPBGL","protein_coding"
"ENSMFAG00000037715",75.818448651024,-0.0151247543937303,0.0682146548109965,203.496568687411,6.12392746977971e-39,2.14288591654005e-38,"OTULINL","protein_coding"
"ENSMFAG00000043032",1370.67927658739,-0.139470703085826,0.0276244598562819,203.461595899011,6.22824422472486e-39,2.17900203975658e-38,"ZBTB40","protein_coding"
"ENSMFAG00000043676",2232.29417572109,0.217335717157476,0.0535909133069206,203.455697261637,6.24601291381069e-39,2.18483117914045e-38,"ENSMFAG00000043676","protein_coding"
"ENSMFAG00000003273",82.4245461102757,-0.267531856072789,0.0674056967554594,203.447127382258,6.27191861869353e-39,2.1935040443825e-38,"VSIG8","protein_coding"
"ENSMFAG00000031992",47.0602744782574,-0.341217208994411,0.0969696983029927,203.408644111416,6.38957935581861e-39,2.23425801610868e-38,"MATN1","protein_coding"
"ENSMFAG00000038821",1068.63158003721,0.18429550512269,0.0373943801138911,203.404397738974,6.40269685862866e-39,2.23844816467861e-38,"ST3GAL3","protein_coding"
"ENSMFAG00000037185",529.892253187272,0.580933772914268,0.0856662646646222,203.39248140655,6.43965164253923e-39,2.25096910913347e-38,"MOXD1","protein_coding"
"ENSMFAG00000045741",5.35149196766517,0.24696077177053,0.142335029970465,203.333092231892,6.62703242755157e-39,2.31605745413474e-38,"HJV","protein_coding"
"ENSMFAG00000042379",127.465394404459,-0.0571017528694186,0.0662940858104038,203.306840612414,6.71158759159356e-39,2.3451929583376e-38,"TRDMT1","protein_coding"
"ENSMFAG00000044566",1.96278519407293,-1.66388364739145,0.249656566995853,203.305845273891,6.71481466166049e-39,2.34590515056453e-38,"ENSMFAG00000044566","protein_coding"
"ENSMFAG00000003690",349.544936110778,0.0129040551128049,0.0653199748200944,203.297081093773,6.74329678339801e-39,2.35543869941599e-38,"ENSMFAG00000003690","protein_coding"
"ENSMFAG00000021008",213.386043342608,-0.0887155095627204,0.071870954377057,203.272147623011,6.82498864156257e-39,2.38355178540376e-38,"ENSMFAG00000021008","protein_coding"
"ENSMFAG00000040090",113.629503134177,0.197045059615857,0.184634549273215,203.231837467175,6.95915836881715e-39,2.42997899369138e-38,"MLPH","protein_coding"
"ENSMFAG00000015620",185.669560081262,0.0738440586487154,0.045974164387574,203.207073905101,7.04288639452448e-39,2.45877980072111e-38,"GTF2F2","protein_coding"
"ENSMFAG00000006235",20.027577583909,0.0215510099155584,0.109363836757475,203.143755958572,7.26157832242668e-39,2.53468005409735e-38,"FAM187A","protein_coding"
"ENSMFAG00000030772",40.9579072863729,-0.221222740844646,0.07698097881496,203.117348558661,7.35478000346291e-39,2.56675838394641e-38,"ENSMFAG00000030772","protein_coding"
"ENSMFAG00000045094",16969.1225793149,0.0269283927034168,0.0263186516922673,203.05604397742,7.57578339279673e-39,2.64341923796048e-38,"NTRK2","protein_coding"
"ENSMFAG00000032785",1577.65662246046,-0.0265834257562267,0.0298660089944584,202.96869913694,7.90217770965471e-39,2.75682055457756e-38,"PAPSS1","protein_coding"
"ENSMFAG00000002095",524.224197601537,0.0498648547056991,0.0282707032659175,202.959498453942,7.93736731630053e-39,2.76860759917345e-38,"KMT5A","protein_coding"
"ENSMFAG00000044632",449.652994629533,-0.104603304172914,0.050479323065845,202.949980569911,7.97393496417513e-39,2.78087106244439e-38,"CASP9","protein_coding"
"ENSMFAG00000031748",7.70027917004867,0.182897350185217,0.155554546177743,202.933342320748,8.03826398499591e-39,2.80281012461458e-38,"ENSMFAG00000031748","protein_coding"
"ENSMFAG00000038626",933.737199999601,0.0755727220307599,0.0396850686022432,202.908773480494,8.13420515847349e-39,2.83576212344521e-38,"FERMT2","protein_coding"
"ENSMFAG00000043384",127.135987845149,0.171656694205779,0.0865506600373658,202.807585445564,8.54156006216136e-39,2.97724895153803e-38,"ENSMFAG00000043384","protein_coding"
"ENSMFAG00000046381",344.845210100951,-0.0724174747172832,0.0334034142601535,202.797465473481,8.58340552804838e-39,2.9913062147554e-38,"FAM149A","protein_coding"
"ENSMFAG00000001169",414.401220712472,0.0482593286291139,0.0631065924414004,202.752743887246,8.77079410009003e-39,3.05607114926676e-38,"ENSMFAG00000001169","protein_coding"
"ENSMFAG00000037322",719.849589404651,0.0772693288094645,0.0303618840442914,202.747611216941,8.79256051681184e-39,3.06311447947972e-38,"SAMM50","protein_coding"
"ENSMFAG00000034678",768.840563589402,-0.0851760918807085,0.0752718789733947,202.724090042007,8.8930009187943e-39,3.09755859010855e-38,"OPRD1","protein_coding"
"ENSMFAG00000035797",1510.26415496846,0.0956355337962594,0.062165043260232,202.567369239481,9.59215187385e-39,3.34049313051197e-38,"BCAP29","protein_coding"
"ENSMFAG00000041652",705.575648434013,-0.018099198229373,0.0260567220278013,202.510360171196,9.85988496503702e-39,3.4331259948846e-38,"SEC23B","protein_coding"
"ENSMFAG00000043885",4.76428703851083,-0.32894452204161,0.158383725424242,202.448021778312,1.01612039299495e-38,3.53741841823859e-38,"VSX1","protein_coding"
"ENSMFAG00000001059",4.79691225426626,0.248083026673706,0.186547297002486,202.380742510211,1.04967415942829e-38,3.65358449706105e-38,"CA6","protein_coding"
"ENSMFAG00000042642",228.621470330091,0.00997705434783351,0.086302273807927,202.37868676695,1.0507166627054e-38,3.65656811084706e-38,"KCNK10","protein_coding"
"ENSMFAG00000033986",799.616922439573,0.114571601710763,0.0431028246625723,202.37460899779,1.05278763431998e-38,3.66312918363637e-38,"STAG1","protein_coding"
"ENSMFAG00000045759",38.2865745895019,0.431830792978907,0.087434517094698,202.35572660826,1.06243073129165e-38,3.69603018156678e-38,"CASS4","protein_coding"
"ENSMFAG00000002507",2973.73905919051,-0.0789867864857867,0.0345055212116193,202.345036308878,1.06792928122114e-38,3.71450389160155e-38,"VPS53","protein_coding"
"ENSMFAG00000033260",25.2849461631176,0.314095064449983,0.0879697984110055,202.330612797185,1.07539311707676e-38,3.73980560207236e-38,"FAS","protein_coding"
"ENSMFAG00000032193",515.253315608266,0.114727379042594,0.0384244578175459,202.305555683186,1.08848379501983e-38,3.78466295036673e-38,"LRRFIP2","protein_coding"
"ENSMFAG00000013749",772.556208434183,0.240823289301334,0.0573355483103708,202.304068664236,1.0892656518438e-38,3.78671420757257e-38,"ADO","protein_coding"
"ENSMFAG00000045518",187.730943052525,-0.472234886025762,0.066873000975384,202.259273104672,1.11308365374102e-38,3.86883330202884e-38,"SLC25A45","protein_coding"
"ENSMFAG00000042644",4.3783723919234,-0.551884301231791,0.213280167160512,202.23497755953,1.12621873903962e-38,3.91379854856106e-38,"NPHS1","protein_coding"
"ENSMFAG00000040841",2696.59896613187,-0.221116619762963,0.0451072061894435,202.130720935025,1.18436575699691e-38,4.11514441223154e-38,"CCDC92","protein_coding"
"ENSMFAG00000045172",254.478406343385,-0.00519330687527968,0.0643487927816486,202.084692055754,1.2109833827086e-38,4.20688804711376e-38,"ENSMFAG00000045172","protein_coding"
"ENSMFAG00000040736",1577.048190463,-0.187556657840245,0.0591027806461788,202.083887988038,1.21145363542424e-38,4.20778087206321e-38,"GPSM1","protein_coding"
"ENSMFAG00000016289",187.811284491261,-0.0715779707777773,0.0542052265103322,202.060841067638,1.22501032679211e-38,4.25411893140828e-38,"ENSMFAG00000016289","protein_coding"
"ENSMFAG00000040616",17016.0791426331,0.0331189324023737,0.0415816294094969,202.053866985165,1.22914244203359e-38,4.26771752000822e-38,"SLC12A5","protein_coding"
"ENSMFAG00000000256",292.756245941585,0.220873787041187,0.0673708579036672,202.045966105026,1.23384051713303e-38,4.28327605279188e-38,"LCA5","protein_coding"
"ENSMFAG00000036604",903.665835758655,0.0787242229698373,0.0476735202685088,202.035357388369,1.24017698987452e-38,4.30451580724785e-38,"ATG4D","protein_coding"
"ENSMFAG00000043796",951.985869612848,-0.38141134800467,0.0766933601459024,202.021256158487,1.24864988773959e-38,4.33316207964785e-38,"GOLM1","protein_coding"
"ENSMFAG00000037965",3856.05990781326,0.0794211319115169,0.0388318578909603,202.017287207922,1.2510450992022e-38,4.34071072577066e-38,"ZC3H7B","protein_coding"
"ENSMFAG00000043507",16.5332261896748,0.160264217389492,0.10391629278102,201.943804957832,1.29622976322962e-38,4.49669579607012e-38,"ENSMFAG00000043507","protein_coding"
"ENSMFAG00000001334",1332.26036703539,-0.0467184412448053,0.0571469329060595,201.924377141575,1.3084463356201e-38,4.53827792133166e-38,"CAMSAP3","protein_coding"
"ENSMFAG00000037780",69.7160668872844,0.144658511155574,0.0845646830119023,201.887913641237,1.33168684836798e-38,4.61807467346168e-38,"UHRF1","protein_coding"
"ENSMFAG00000037089",91.0442648550733,-0.112028396968898,0.134339566250308,201.705236917035,1.45447976355875e-38,5.0430143550415e-38,"SFRP5","protein_coding"
"ENSMFAG00000008821",5.07047141434365,-0.121300545951848,0.1655297878106,201.68776185759,1.46680361987686e-38,5.08485049673404e-38,"GSDMA","protein_coding"
"ENSMFAG00000046066",996.430889722874,0.212573546716837,0.0566828022358204,201.684607273093,1.4690394097396e-38,5.09170659283012e-38,"FEM1C","protein_coding"
"ENSMFAG00000044340",10639.0761736972,-0.205244016173962,0.0517241802444973,201.59605580322,1.53320893609361e-38,5.31318558605535e-38,"TUBB2B","protein_coding"
"ENSMFAG00000032765",255.110865951381,-0.0324791934682582,0.0579188129158986,201.583440585908,1.54257588383377e-38,5.34470717116909e-38,"SOX13","protein_coding"
"ENSMFAG00000045127",10.7358073971547,-1.0083105762259,0.160089883301896,201.560904910609,1.55945148831599e-38,5.40222906731938e-38,"ENSMFAG00000045127","protein_coding"
"ENSMFAG00000001482",82.359774649804,-0.333823295234453,0.0832302745751194,201.340835141832,1.73426564334411e-38,6.00676315156503e-38,"PDPN","protein_coding"
"ENSMFAG00000000652",5756.72673590878,0.0636497993719722,0.0437731195317482,201.337672570635,1.73691565169162e-38,6.01488586156177e-38,"DPP6","protein_coding"
"ENSMFAG00000033371",313.240160493179,-0.0471211916810892,0.0488058244684203,201.337203583205,1.73730897408634e-38,6.0151922577069e-38,"TMEM254","protein_coding"
"ENSMFAG00000045254",16.9268734458487,0.374470907831879,0.111643474336204,201.3264079727,1.74638750727155e-38,6.04556461289161e-38,"IL15RA","protein_coding"
"ENSMFAG00000003993",231.522589933842,0.275827092961042,0.0492594265397818,201.304637221867,1.76484005333208e-38,6.10837115108728e-38,"PCGF1","protein_coding"
"ENSMFAG00000034968",420.351504301589,-0.146389273090152,0.0326038562553988,201.302811836063,1.76639604909711e-38,6.11268446874504e-38,"FANCC","protein_coding"
"ENSMFAG00000029976",2545.13176225112,0.00374227907468244,0.0281602202437756,201.279699785902,1.78621624050875e-38,6.18018917371887e-38,"TNKS","protein_coding"
"ENSMFAG00000036343",409.582258608014,0.22033986100665,0.0363407349526035,201.224547624213,1.83441594490915e-38,6.34584421895992e-38,"WDR61","protein_coding"
"ENSMFAG00000044422",40.2744349303119,0.0457739473692655,0.158787905327734,201.20210283606,1.85440160823647e-38,6.413856710556e-38,"ENSMFAG00000044422","protein_coding"
"ENSMFAG00000002281",66.6485544726746,0.0278942632461102,0.0552072386154044,201.200199054971,1.85610678575864e-38,6.41862935446713e-38,"DDO","protein_coding"
"ENSMFAG00000039295",269.723735674967,0.0507618725135281,0.0605894888137598,201.107918575699,1.94066745392921e-38,6.70987387435275e-38,"LRRC32","protein_coding"
"ENSMFAG00000039374",262.589236937113,0.0270657688874518,0.0488541388233827,201.102787900321,1.94548033941115e-38,6.72533602965325e-38,"MTM1","protein_coding"
"ENSMFAG00000041430",2553.38274830577,-0.107777477513916,0.060243884659452,201.096304779356,1.9515789688039e-38,6.74523668110676e-38,"KIAA0930","protein_coding"
"ENSMFAG00000045957",62.2157573698776,-0.330238387846705,0.0967358882261313,201.092380997717,1.95527932405006e-38,6.75684266587666e-38,"BHMT2","protein_coding"
"ENSMFAG00000045204",641.062523946611,0.0269370237337565,0.03981459238481,201.081131015661,1.96592764196508e-38,6.79245039944931e-38,"IFT27","protein_coding"
"ENSMFAG00000046949",4.68113075134875,0.271269190315923,0.181713257920569,201.068975078127,1.97749863220987e-38,6.83123302009195e-38,"ENSMFAG00000046949","lincRNA"
"ENSMFAG00000033575",6721.08700094855,0.0423844980580349,0.0373249877434293,201.049353328761,1.9963199875037e-38,6.89504393373412e-38,"PYGB","protein_coding"
"ENSMFAG00000034688",2064.83624208463,-0.109248713559251,0.0500628905017274,201.015054431527,2.02965089842242e-38,7.00893796424066e-38,"B4GALNT1","protein_coding"
"ENSMFAG00000040532",82.2913839750495,0.0975898513739227,0.0858748392490261,200.993048615822,2.05132803478014e-38,7.08255551745963e-38,"POPDC3","protein_coding"
"ENSMFAG00000000532",2016.28417112494,0.0791767775069175,0.0543083873421447,200.959886724666,2.08443256804684e-38,7.1955954220959e-38,"ENSMFAG00000000532","protein_coding"
"ENSMFAG00000041092",1089.40379172621,0.226100408375508,0.0415281365396631,200.942616304286,2.1018840616949e-38,7.25456993272062e-38,"ASNS","protein_coding"
"ENSMFAG00000038340",1062.57603052783,0.116301982229289,0.0507981090365814,200.934406202023,2.11023138872832e-38,7.28210663910236e-38,"USP2","protein_coding"
"ENSMFAG00000036308",5.36734026934908,-0.774615175771747,0.1675516490001,200.864334454046,2.18283620664453e-38,7.53133835102463e-38,"ENSMFAG00000036308","protein_coding"
"ENSMFAG00000001773",1188.03172152996,0.00861250857218343,0.0748535896243684,200.847927042645,2.20019442596193e-38,7.58990147081832e-38,"TRPM2","protein_coding"
"ENSMFAG00000034139",147.278196553491,-0.42047243807221,0.0903226341782985,200.826661150275,2.22289815814434e-38,7.66688104466073e-38,"C20orf96","protein_coding"
"ENSMFAG00000005909",26.4831015232237,-0.058471084718244,0.135242643868772,200.825880036656,2.22373652913258e-38,7.66843222524364e-38,"TES","protein_coding"
"ENSMFAG00000045083",2048.48336511107,0.0576723179967783,0.0641088408541437,200.771150422228,2.28327174650105e-38,7.87236031835727e-38,"CACNA2D1","protein_coding"
"ENSMFAG00000030931",1.5893028335193,-0.480943131619525,0.331285381522015,200.754408536067,2.30179997428299e-38,7.93485623559609e-38,"LRRC18","protein_coding"
"ENSMFAG00000036628",111.284933776393,-0.0643212138831759,0.0590878688950475,200.68369399271,2.38173230331769e-38,8.20896800158334e-38,"C17orf113","protein_coding"
"ENSMFAG00000031515",1.59575978155348,-1.05726487720247,0.346079712458879,200.679317216174,2.38676981070683e-38,8.22489380105959e-38,"TAFA3","protein_coding"
"ENSMFAG00000014922",14.5533022306684,0.474255922788092,0.117499525011819,200.663057075631,2.40557809228456e-38,8.28826033123082e-38,"MIR873","miRNA"
"ENSMFAG00000002998",3.27722322714168,-0.0813106565354859,0.234895533851759,200.543199879073,2.54886663688308e-38,8.78041837970967e-38,"SLC6A2","protein_coding"
"ENSMFAG00000034285",10.8976716630028,0.486776763228554,0.121532412542587,200.502418809714,2.59954059358709e-38,8.95341857089552e-38,"ENSMFAG00000034285","protein_coding"
"ENSMFAG00000029954",108.84139426197,-0.1307310242853,0.0660864852538343,200.416259234368,2.70993707213924e-38,9.3320206470247e-38,"RELL1","protein_coding"
"ENSMFAG00000030921",3007.12713985646,-0.134728830358826,0.0486948900839538,200.404749344903,2.72503530420513e-38,9.38237595926986e-38,"CDKL5","protein_coding"
"ENSMFAG00000032556",18.3782874808579,-0.362188878206686,0.0886965877011413,200.403663628975,2.72646383755413e-38,9.38565674155932e-38,"DEPDC1B","protein_coding"
"ENSMFAG00000000166",17.7022042016495,0.0491123282555071,0.154893743501828,200.384849217773,2.7513381708359e-38,9.46963279032512e-38,"SCGN","protein_coding"
"ENSMFAG00000014850",157.268358507949,0.180436272449307,0.0492692288142863,200.375584549613,2.76367011947657e-38,9.5104183462699e-38,"CDC42EP3","protein_coding"
"ENSMFAG00000042177",178.664371002705,-0.092941935284998,0.0442834547128433,200.362772249925,2.78081531713631e-38,9.56775027684982e-38,"ENSMFAG00000042177","protein_coding"
"ENSMFAG00000043510",51.5891278398146,-0.100099192278834,0.0712251103658468,200.338483745458,2.8136101492145e-38,9.67889739614725e-38,"RAB39A","protein_coding"
"ENSMFAG00000028128",568.141493369632,-0.146156960362325,0.168399138567983,200.337226277854,2.81531849457666e-38,9.68308602666667e-38,"CCN3","protein_coding"
