"gene_id","highest_network","donor_centered_log2_effect_vs_other_network_mean","gene_symbol","gene_type"
"ENSMFAG00000015219","Hippocampal formation",0.744573442176127,"TTC30A","protein_coding"
"ENSMFAG00000042268","Hippocampal formation",1.63844053632822,"PDE11A","protein_coding"
"ENSMFAG00000042524","Orbitomedial Prefrontal Cortex (OMPFC)",0.105494790711297,"RBM45","protein_coding"
"ENSMFAG00000005778","Occipital/Temporal",0.393267448239353,"RF00020","snRNA"
"ENSMFAG00000003510","Occipital/Temporal",0.573296020565475,"OSBPL6","protein_coding"
"ENSMFAG00000038974","Occipital/Temporal",0.295088256448317,"RF00026","snRNA"
"ENSMFAG00000040213","Hippocampal formation",0.170765461768162,"PRKRA","protein_coding"
"ENSMFAG00000001249","Occipital/Temporal",0.149785859602329,"PJVK","protein_coding"
"ENSMFAG00000034329","Hippocampal formation",0.245728132098546,"FKBP7","protein_coding"
"ENSMFAG00000031192","Subcortical",0.0710907683698462,"PLEKHA3","protein_coding"
"ENSMFAG00000001543","Operculum/Insula",0.632968386818016,"TTN","protein_coding"
"ENSMFAG00000000963","Operculum/Insula",0.332224473708793,"CCDC141","protein_coding"
"ENSMFAG00000013388","Occipital/Temporal",0.307132790857043,"SESTD1","protein_coding"
"ENSMFAG00000033321","Occipital/Temporal",0.758048334477815,"ENSMFAG00000033321","protein_coding"
"ENSMFAG00000043013","Occipital/Temporal",0.841429686335296,"ZNF385B","protein_coding"
"ENSMFAG00000000590","Occipital/Temporal",0.247344284674981,"CWC22","protein_coding"
"ENSMFAG00000012351","Hippocampal formation",0.691151698558621,"ENSMFAG00000012351","protein_coding"
"ENSMFAG00000042067","Hippocampal formation",0.238196051746561,"UBE2E3","protein_coding"
"ENSMFAG00000038317","Cingulate gyrus",0.951521237500957,"ITGA4","protein_coding"
"ENSMFAG00000031604","Hippocampal formation",1.1111636565482,"CERKL","protein_coding"
"ENSMFAG00000034877","Hippocampal formation",1.65037384512821,"NEUROD1","protein_coding"
"ENSMFAG00000035906","Subcortical",0.49527634112073,"ITPRID2","protein_coding"
"ENSMFAG00000037755","Orbitomedial Prefrontal Cortex (OMPFC)",0.212953413175027,"PPP1R1C","protein_coding"
"ENSMFAG00000034433","Hippocampal formation",0.801688287151853,"PDE1A","protein_coding"
"ENSMFAG00000000056","Subcortical",0.159766345849442,"ENSMFAG00000000056","protein_coding"
"ENSMFAG00000033148","Hippocampal formation",0.247197250102878,"DNAJC10","protein_coding"
"ENSMFAG00000035606","Hippocampal formation",1.19479007181526,"FRZB","protein_coding"
"ENSMFAG00000001975","Hippocampal formation",0.258919851778196,"NCKAP1","protein_coding"
"ENSMFAG00000013918","Occipital/Temporal",0.186968344352328,"RF00019","misc_RNA"
"ENSMFAG00000034205","Hippocampal formation",0.45427790735348,"DUSP19","protein_coding"
"ENSMFAG00000000834","Subcortical",0.3338682032794,"NUP35","protein_coding"
"ENSMFAG00000042172","Subcortical",0.648892566845875,"ZNF804A","protein_coding"
"ENSMFAG00000045058","Occipital/Temporal",0.648409465710321,"FSIP2","protein_coding"
"ENSMFAG00000001625","Hippocampal formation",0.233054520859428,"ZC3H15","protein_coding"
"ENSMFAG00000003635","Subcortical",0.994522413248931,"ITGAV","protein_coding"
"ENSMFAG00000045341","Hippocampal formation",0.249467239429456,"FAM171B","protein_coding"
"ENSMFAG00000001939","Hippocampal formation",0.70445126889677,"ZSWIM2","protein_coding"
"ENSMFAG00000044850","Subcortical",0.572755477129427,"CALCRL","protein_coding"
"ENSMFAG00000016490","Subcortical",0.651089281092287,"TFPI","protein_coding"
"ENSMFAG00000044122","Subcortical",0.722393622247342,"GULP1","protein_coding"
"ENSMFAG00000003702","Orbitomedial Prefrontal Cortex (OMPFC)",0.651158228547894,"COL3A1","protein_coding"
"ENSMFAG00000045841","Subcortical",0.906722399940341,"COL5A2","protein_coding"
"ENSMFAG00000032840","Subcortical",0.391304215554417,"ENSMFAG00000032840","protein_coding"
"ENSMFAG00000039326","Occipital/Temporal",0.0897281045719938,"WDR75","protein_coding"
"ENSMFAG00000032210","Subcortical",0.589218352831726,"SLC40A1","protein_coding"
"ENSMFAG00000039228","Subcortical",0.262415563213335,"ENSMFAG00000039228","protein_coding"
"ENSMFAG00000000427","Occipital/Temporal",0.415946701426897,"ANKAR","protein_coding"
"ENSMFAG00000031772","Occipital/Temporal",0.316681571800293,"OSGEPL1","protein_coding"
"ENSMFAG00000033552","Occipital/Temporal",0.404866386162218,"RF00019","misc_RNA"
"ENSMFAG00000002914","Occipital/Temporal",0.112297820117495,"ORMDL1","protein_coding"
"ENSMFAG00000036903","Occipital/Temporal",0.185779637320998,"PMS1","protein_coding"
"ENSMFAG00000031537","Subcortical",0.223621693674272,"ENSMFAG00000031537","protein_coding"
"ENSMFAG00000034223","Occipital/Temporal",0.23431267754617,"ENSMFAG00000034223","protein_coding"
"ENSMFAG00000026934","Hippocampal formation",1.00876020077773,"C2orf88","protein_coding"
"ENSMFAG00000045282","Subcortical",0.213405820941626,"HIBCH","protein_coding"
"ENSMFAG00000000495","Hippocampal formation",0.236249018190071,"ENSMFAG00000000495","protein_coding"
"ENSMFAG00000030599","Hippocampal formation",0.158483197800069,"MFSD6","protein_coding"
"ENSMFAG00000030968","Subcortical",0.457750420135553,"NEMP2","protein_coding"
"ENSMFAG00000001304","Occipital/Temporal",0.148011152023333,"NAB1","protein_coding"
"ENSMFAG00000034515","Parietal, and Parieto-occipital region",0.240772683502972,"ENSMFAG00000034515","protein_coding"
"ENSMFAG00000044211","Cingulate gyrus",0.213482382436275,"GLS","protein_coding"
"ENSMFAG00000004511","Cingulate gyrus",0.301056908548279,"ENSMFAG00000004511","miRNA"
"ENSMFAG00000036957","Hippocampal formation",0.252108787219869,"STAT1","protein_coding"
"ENSMFAG00000000219","Occipital/Temporal",0.345155850118783,"ENSMFAG00000000219","protein_coding"
"ENSMFAG00000041156","Parietal, and Parieto-occipital region",0.328293776312958,"STAT4","protein_coding"
"ENSMFAG00000043361","Occipital/Temporal",0.641651176484109,"MYO1B","protein_coding"
"ENSMFAG00000004150","Occipital/Temporal",0.758400485676743,"RF00026","snRNA"
"ENSMFAG00000044164","Hippocampal formation",0.735647052125065,"NABP1","protein_coding"
"ENSMFAG00000007326","Hippocampal formation",0.708987124149745,"RF02271","misc_RNA"
"ENSMFAG00000044151","Subcortical",0.538832491313254,"CAVIN2","protein_coding"
"ENSMFAG00000031535","Hippocampal formation",0.86576881258238,"TMEFF2","protein_coding"
"ENSMFAG00000047069","Orbitomedial Prefrontal Cortex (OMPFC)",1.72830075054863,"ENSMFAG00000047069","lincRNA"
"ENSMFAG00000035991","Orbitomedial Prefrontal Cortex (OMPFC)",0.259089864295938,"SLC39A10","protein_coding"
"ENSMFAG00000037848","Hippocampal formation",1.86167123430904,"DNAH7","protein_coding"
"ENSMFAG00000031131","Hippocampal formation",0.401533655143077,"STK17B","protein_coding"
"ENSMFAG00000034346","Occipital/Temporal",0.233834440477441,"HECW2","protein_coding"
"ENSMFAG00000009661","Occipital/Temporal",0.674135932501176,"RF01210","snoRNA"
"ENSMFAG00000034579","Subcortical",0.542304747110715,"CCDC150","protein_coding"
"ENSMFAG00000030899","Occipital/Temporal",0.246826446838695,"GTF3C3","protein_coding"
"ENSMFAG00000035721","Hippocampal formation",0.361547362254004,"C2orf66","protein_coding"
"ENSMFAG00000029122","Orbitomedial Prefrontal Cortex (OMPFC)",0.443984148279303,"PGAP1","protein_coding"
"ENSMFAG00000032694","Subcortical",0.325574320329369,"ANKRD44","protein_coding"
"ENSMFAG00000024101","Orbitomedial Prefrontal Cortex (OMPFC)",0.195307303547473,"RF00017","misc_RNA"
"ENSMFAG00000036680","Occipital/Temporal",0.210542489555242,"ENSMFAG00000036680","protein_coding"
"ENSMFAG00000035672","Occipital/Temporal",0.217290478341858,"ENSMFAG00000035672","protein_coding"
"ENSMFAG00000017910","Hippocampal formation",0.124683151881957,"COQ10B","protein_coding"
"ENSMFAG00000033000","Hippocampal formation",0.415564995576641,"ENSMFAG00000033000","protein_coding"
"ENSMFAG00000045023","Hippocampal formation",0.35700772617579,"ENSMFAG00000045023","protein_coding"
"ENSMFAG00000035530","Occipital/Temporal",0.17606089081879,"ENSMFAG00000035530","protein_coding"
"ENSMFAG00000003082","Subcortical",0.726367700348665,"RFTN2","protein_coding"
"ENSMFAG00000003051","Subcortical",0.732010643301811,"ENSMFAG00000003051","protein_coding"
"ENSMFAG00000012275","Occipital/Temporal",0.238000110495145,"MARS2","protein_coding"
"ENSMFAG00000038838","Occipital/Temporal",0.609458494750125,"PLCL1","protein_coding"
"ENSMFAG00000035983","Lateral Prefrontal Cortex",0.769530804770776,"SATB2","protein_coding"
"ENSMFAG00000038094","Frontal (agranular frontal motor areas)",0.178914017986144,"ENSMFAG00000038094","protein_coding"
"ENSMFAG00000032268","Cingulate gyrus",0.140011309867377,"C2orf69","protein_coding"
"ENSMFAG00000004016","Orbitomedial Prefrontal Cortex (OMPFC)",0.231241687854192,"TYW5","protein_coding"
"ENSMFAG00000045074","Occipital/Temporal",0.104085939383795,"MAIP1","protein_coding"
"ENSMFAG00000003450","Occipital/Temporal",0.203897798552301,"SPATS2L","protein_coding"
"ENSMFAG00000013154","Orbitomedial Prefrontal Cortex (OMPFC)",0.325634896460853,"RF00019","misc_RNA"
"ENSMFAG00000037300","Subcortical",0.19875967018782,"KCTD18","protein_coding"
"ENSMFAG00000041855","Hippocampal formation",0.638157701471858,"SGO2","protein_coding"
"ENSMFAG00000036889","Hippocampal formation",0.648000114952082,"AOX1","protein_coding"
"ENSMFAG00000034555","Frontal (agranular frontal motor areas)",0.467630648184152,"AOX2","protein_coding"
"ENSMFAG00000020809","Temporal",0.061944454225531,"BZW1","protein_coding"
"ENSMFAG00000030719","Subcortical",0.17813762671967,"CLK1","protein_coding"
"ENSMFAG00000011354","Occipital/Temporal",0.287867293963358,"RF00019","misc_RNA"
"ENSMFAG00000038708","Subcortical",0.198875612474979,"ENSMFAG00000038708","protein_coding"
"ENSMFAG00000003012","Occipital/Temporal",0.118773274296442,"NIF3L1","protein_coding"
"ENSMFAG00000037231","Cingulate gyrus",0.149476636607445,"RF00026","snRNA"
"ENSMFAG00000040620","Hippocampal formation",0.11006580720538,"ORC2","protein_coding"
"ENSMFAG00000022458","Orbitomedial Prefrontal Cortex (OMPFC)",0.259998587330703,"ENSMFAG00000022458","protein_coding"
"ENSMFAG00000032144","Temporal",0.172296974097546,"FAM126B","protein_coding"
"ENSMFAG00000030964","Hippocampal formation",0.308887222839459,"ENSMFAG00000030964","protein_coding"
"ENSMFAG00000042284","Hippocampal formation",0.367564470272488,"CFLAR","protein_coding"
"ENSMFAG00000039329","Hippocampal formation",0.16192265186642,"ENSMFAG00000039329","protein_coding"
"ENSMFAG00000006195","Hippocampal formation",0.329870839542588,"RF00066","snRNA"
"ENSMFAG00000031741","Subcortical",0.418743554606765,"CASP10","protein_coding"
"ENSMFAG00000034568","Subcortical",0.79176684714172,"CASP8","protein_coding"
"ENSMFAG00000003322","Hippocampal formation",0.773194516323913,"FLACC1","protein_coding"
"ENSMFAG00000046205","Hippocampal formation",0.0988916414144358,"TRAK2","protein_coding"
"ENSMFAG00000036103","Orbitomedial Prefrontal Cortex (OMPFC)",0.276410539595799,"ENSMFAG00000036103","protein_coding"
"ENSMFAG00000040280","Hippocampal formation",0.322183010956416,"STRADB","protein_coding"
"ENSMFAG00000037284","Cingulate gyrus",0.200581894989191,"C2CD6","protein_coding"
"ENSMFAG00000039637","Orbitomedial Prefrontal Cortex (OMPFC)",0.0679475009006092,"TMEM237","protein_coding"
"ENSMFAG00000038003","Occipital/Temporal",0.432431994630686,"MPP4","protein_coding"
"ENSMFAG00000039968","Orbitomedial Prefrontal Cortex (OMPFC)",0.242888799964287,"ALS2","protein_coding"
"ENSMFAG00000002188","Hippocampal formation",0.458770398420528,"CDK15","protein_coding"
"ENSMFAG00000030686","Hippocampal formation",1.18101468197897,"FZD7","protein_coding"
"ENSMFAG00000043184","Hippocampal formation",1.52025574250905,"KIAA2012","protein_coding"
"ENSMFAG00000031319","Occipital/Temporal",0.564744982489885,"ENSMFAG00000031319","protein_coding"
"ENSMFAG00000030831","Occipital/Temporal",0.0902102723695712,"SUMO1","protein_coding"
"ENSMFAG00000036935","Occipital/Temporal",0.165940636475129,"NOP58","protein_coding"
"ENSMFAG00000021059","Cingulate gyrus",0.263509526943299,"RF00575","snoRNA"
"ENSMFAG00000028866","Occipital/Temporal",0.133162321924359,"RF01192","snoRNA"
"ENSMFAG00000006419","Occipital/Temporal",0.168150975262303,"RF01182","snoRNA"
"ENSMFAG00000032075","Cingulate gyrus",0.125787096599709,"BMPR2","protein_coding"
"ENSMFAG00000045349","Orbitomedial Prefrontal Cortex (OMPFC)",0.176207702652873,"FAM117B","protein_coding"
"ENSMFAG00000046002","Orbitomedial Prefrontal Cortex (OMPFC)",0.193247938352581,"ICA1L","protein_coding"
"ENSMFAG00000044326","Subcortical",0.141211435405689,"WDR12","protein_coding"
"ENSMFAG00000042636","Orbitomedial Prefrontal Cortex (OMPFC)",0.130630074359531,"CARF","protein_coding"
"ENSMFAG00000032529","Subcortical",0.679172964365257,"NBEAL1","protein_coding"
"ENSMFAG00000036924","Subcortical",0.330761005511029,"ENSMFAG00000036924","protein_coding"
"ENSMFAG00000031286","Operculum/Insula",0.130227718688866,"ABI2","protein_coding"
"ENSMFAG00000003148","Cingulate gyrus",0.326312094961323,"RAPH1","protein_coding"
"ENSMFAG00000003864","Subcortical",0.754669519892841,"CD28","protein_coding"
"ENSMFAG00000043904","Subcortical",0.993131556282309,"PARD3B","protein_coding"
"ENSMFAG00000038385","Hippocampal formation",1.06705011942661,"NRP2","protein_coding"
"ENSMFAG00000009443","Occipital/Temporal",0.281507356446276,"RF00100","misc_RNA"
"ENSMFAG00000001629","Occipital/Temporal",0.174421432443084,"INO80D","protein_coding"
"ENSMFAG00000039201","Frontal (agranular frontal motor areas)",0.115963748573016,"NDUFS1","protein_coding"
"ENSMFAG00000038364","Hippocampal formation",0.469959868846408,"EEF1B2","protein_coding"
"ENSMFAG00000006223","Occipital/Temporal",0.362693544684735,"RF02271","misc_RNA"
"ENSMFAG00000013528","Hippocampal formation",1.25635934188508,"GPR1","protein_coding"
"ENSMFAG00000044616","Orbitomedial Prefrontal Cortex (OMPFC)",0.148461747276403,"ZDBF2","protein_coding"
"ENSMFAG00000036497","Subcortical",0.409780403676812,"ENSMFAG00000036497","protein_coding"
"ENSMFAG00000030094","Occipital/Temporal",0.405169650039801,"ADAM23","protein_coding"
"ENSMFAG00000031105","Occipital/Temporal",0.800700092978046,"FAM237A","protein_coding"
"ENSMFAG00000044098","Subcortical",2.02375406610609,"DYTN","protein_coding"
"ENSMFAG00000035811","Hippocampal formation",0.54383142279277,"MDH1B","protein_coding"
"ENSMFAG00000033471","Hippocampal formation",0.0907279374580136,"FASTKD2","protein_coding"
"ENSMFAG00000037948","Orbitomedial Prefrontal Cortex (OMPFC)",0.728614998657718,"CPO","protein_coding"
"ENSMFAG00000039083","Cingulate gyrus",0.300407035290295,"KLF7","protein_coding"
"ENSMFAG00000013555","Subcortical",0.288919103691204,"ENSMFAG00000013555","miRNA"
"ENSMFAG00000039629","Occipital/Temporal",0.145293563780181,"CREB1","protein_coding"
"ENSMFAG00000041805","Occipital/Temporal",0.465499376528178,"METTL21A","protein_coding"
"ENSMFAG00000001361","Orbitomedial Prefrontal Cortex (OMPFC)",0.290258430420236,"CCNYL1","protein_coding"
"ENSMFAG00000038911","Cingulate gyrus",0.397253301898661,"ENSMFAG00000038911","miRNA"
"ENSMFAG00000016133","Subcortical",0.739069753912599,"FZD5","protein_coding"
"ENSMFAG00000033450","Occipital/Temporal",0.151749166100897,"PLEKHM3","protein_coding"
"ENSMFAG00000014086","Cingulate gyrus",0.164900310219479,"RF00026","snRNA"
"ENSMFAG00000041398","Orbitomedial Prefrontal Cortex (OMPFC)",0.685404022013625,"ENSMFAG00000041398","protein_coding"
"ENSMFAG00000001687","Orbitomedial Prefrontal Cortex (OMPFC)",0.508732840146801,"CRYGA","protein_coding"
"ENSMFAG00000003892","Orbitomedial Prefrontal Cortex (OMPFC)",0.375530693277157,"C2orf80","protein_coding"
"ENSMFAG00000037839","Hippocampal formation",0.422345992797786,"IDH1","protein_coding"
"ENSMFAG00000041669","Occipital/Temporal",0.152897728496392,"PIKFYVE","protein_coding"
"ENSMFAG00000000697","Hippocampal formation",0.941245800594122,"PTH2R","protein_coding"
"ENSMFAG00000040051","Hippocampal formation",1.14137626723159,"ENSMFAG00000040051","protein_coding"
"ENSMFAG00000037191","Hippocampal formation",0.162331968224606,"MAP2","protein_coding"
"ENSMFAG00000038823","Cingulate gyrus",0.202516642105518,"UNC80","protein_coding"
"ENSMFAG00000001492","Hippocampal formation",0.100196692982646,"ENSMFAG00000001492","protein_coding"
"ENSMFAG00000031878","Hippocampal formation",0.235476976253641,"KANSL1L","protein_coding"
"ENSMFAG00000009882","Occipital/Temporal",0.257062218884221,"ENSMFAG00000009882","protein_coding"
"ENSMFAG00000003569","Hippocampal formation",0.623565834457871,"ACADL","protein_coding"
"ENSMFAG00000016176","Subcortical",0.422862217293373,"ENSMFAG00000016176","protein_coding"
"ENSMFAG00000041765","Subcortical",0.426504822757824,"LANCL1","protein_coding"
"ENSMFAG00000044079","Cingulate gyrus",0.792323023211394,"CPS1","protein_coding"
"ENSMFAG00000015194","Parietal, and Parieto-occipital region",0.175026749964996,"ENSMFAG00000015194","protein_coding"
"ENSMFAG00000042352","Frontal (agranular frontal motor areas)",0.183959613036992,"ERBB4","protein_coding"
"ENSMFAG00000017533","Orbitomedial Prefrontal Cortex (OMPFC)",0.362079663357626,"ENSMFAG00000017533","miRNA"
"ENSMFAG00000031380","Subcortical",0.481838303210882,"IKZF2","protein_coding"
"ENSMFAG00000036303","Subcortical",0.349474614112243,"SPAG16","protein_coding"
"ENSMFAG00000004450","Cingulate gyrus",0.467988784968707,"VWC2L","protein_coding"
"ENSMFAG00000032566","Subcortical",0.236985722347883,"BARD1","protein_coding"
"ENSMFAG00000041527","Occipital/Temporal",1.50622777707915,"ABCA12","protein_coding"
"ENSMFAG00000044630","Hippocampal formation",0.108289026560632,"ATIC","protein_coding"
"ENSMFAG00000032168","Subcortical",0.312176874914007,"FN1","protein_coding"
"ENSMFAG00000041880","Occipital/Temporal",0.790093037078388,"MREG","protein_coding"
"ENSMFAG00000003448","Occipital/Temporal",0.182930972725419,"PECR","protein_coding"
"ENSMFAG00000043793","Operculum/Insula",0.213929911307568,"TMEM169","protein_coding"
"ENSMFAG00000039293","Cingulate gyrus",0.0696779149219868,"XRCC5","protein_coding"
"ENSMFAG00000030836","Occipital/Temporal",0.170089208676492,"ENSMFAG00000030836","protein_coding"
"ENSMFAG00000045960","Operculum/Insula",0.297754629618645,"MARCH4","protein_coding"
"ENSMFAG00000034369","Orbitomedial Prefrontal Cortex (OMPFC)",0.0922192469427716,"SMARCAL1","protein_coding"
"ENSMFAG00000043631","Subcortical",0.18396016257627,"ENSMFAG00000043631","protein_coding"
"ENSMFAG00000040045","Occipital/Temporal",1.10241660991021,"IGFBP2","protein_coding"
"ENSMFAG00000040116","Orbitomedial Prefrontal Cortex (OMPFC)",0.738035188237086,"IGFBP5","protein_coding"
"ENSMFAG00000030663","Cingulate gyrus",0.622709800737684,"ENSMFAG00000030663","protein_coding"
